InFile	OutFile
[D]Semen_abnormal-R122.00_Other_Laboratory_tests-1001400153	TBD
[V]Screening_for_malaria-ZV75100_Other_Laboratory_tests-1001400153	TBD
HVS_culture_-_gardnerella_vaginalis-4JK2300_Other_Laboratory_tests-1001400153	TBD
H_Over_O-_chickenpox-141A.00_Other_Laboratory_tests-1001400153	TBD
ESR_low-42B6100_Other_Laboratory_tests-1001400153	TBD
Ultrasonic_doppler_for_fetal_heart_sounds-5858200_Other_Laboratory_tests-1001400153	TBD
Normal_serum_potassium_level-44I4000_Serum_electrolytes-1001400238	TBD
Beta_minor_thalassaemia-D104800_Other_Laboratory_tests-1001400153	TBD
[V]Special_screening_for_viral_diseases-ZV73.00_Other_Laboratory_tests-1001400153	TBD
Antenatal_ultrasound_scan-62G..00_Other_Laboratory_tests-1001400153	TBD
MSU_sent_to_lab.-4615.00_Other_Laboratory_tests-1001400153	TBD
Hazel_RAST_test-43QS.00_Other_Laboratory_tests-1001400153	TBD
Other_prostate_disorders_NOS-K22yz00_Other_Laboratory_tests-1001400153	TBD
Throat_swab_culture_positive-4JF4000_Other_Laboratory_tests-1001400153	TBD
MI_-_acute_myocardial_infarction-G30..15_Serum_cholesterol-1001400017	TBD
Exercise_ECG_abnormal-3213100_Other_Laboratory_tests-1001400153	TBD
Drug_administration-8B31.00_Other_Laboratory_tests-1001400153	TBD
Mouth_swab_culture_positive-4JH5000_Other_Laboratory_tests-1001400153	TBD
Pneumococcal_IgG_level-43ea.00_Other_Laboratory_tests-1001400153	TBD
Pneumococcal_IgG_1_level-43eY.00_Other_Laboratory_tests-1001400153	TBD
Pneumococcal_IgG_2_level-43eZ.00_Other_Laboratory_tests-1001400153	TBD
Visual_testing_normal-3123.00_Intra_Ocular_Pressure_Right-1001400295	TBD
Respiratory_flow_rates_NOS-339Z.00_Respiratory_Rate-1001400274	TBD
Biopsy_of_cervix_uteri-7E02.00_Other_Laboratory_tests-1001400153	TBD
Thyroiditis-C05..00_Other_Laboratory_tests-1001400153	TBD
Polyuria-1AC2.00_Other_Laboratory_tests-1001400153	TBD
Urine_culture-46U..00_Other_Laboratory_tests-1001400153	TBD
Throat_soreness-1C9..11_Other_Laboratory_tests-1001400153	TBD
Refer_to_pathology_laboratory-8H7P.11_Other_Laboratory_tests-1001400153	TBD
Dander_(animal)_allergy-H171.12_Other_Laboratory_tests-1001400153	TBD
Gastroscopy_abnormal-3615000_Other_Laboratory_tests-1001400153	TBD
[V]Investigation_for_coeliac_disease-ZV7y700_Other_Laboratory_tests-1001400153	TBD
Coeliac_disease_screen-68W1.00_Other_Laboratory_tests-1001400153	TBD
Dermatophytosis_NOS-AB0z.00_Other_Laboratory_tests-1001400153	TBD
Monoclonal_gammopathy-C331.11_Other_Laboratory_tests-1001400153	TBD
Parietal_cell_autoantibodies-43G4.00_Other_Laboratory_tests-1001400153	TBD
EMG_-_Electromyography_normal-3117000_Other_Laboratory_tests-1001400153	TBD
Chlamydia_group_antibody_level-43WM.00_Other_Laboratory_tests-1001400153	TBD
Endomysial_antibody_IgA_level-43m7.00_Serum_growth_hormone-1001400240	TBD
Mycoplasma_pneumoniae_antibody_level-43n1.00_Other_Laboratory_tests-1001400153	TBD
Tomography_normal-5632.00_Other_Laboratory_tests-1001400153	TBD
Myelography_abnormal-5433.00_Other_Laboratory_tests-1001400153	TBD
Intrinsic_factor_antibody-43GJ.00_Rheumatoid_factor-1001400159	TBD
O_Over_E_-_laryngoscopy_NAD-2DD1.00_Other_Laboratory_tests-1001400153	TBD
Diagnostic_cystoscopy_NOS-7B2Az00_Other_Laboratory_tests-1001400153	TBD
Myelography_normal-5432.00_Other_Laboratory_tests-1001400153	TBD
Lymphocyte_count_abnormal-42M5.00_Other_Laboratory_tests-1001400153	TBD
24_hour_urine_porphyrin_output-46R9.00_Urine_Biochemistry-1001400250	TBD
Exercise_tolerance_test_abnormal-33B9500_Other_Laboratory_tests-1001400153	TBD
Exercise_tolerance_test_normal-33B9300_Other_Laboratory_tests-1001400153	TBD
O_Over_E_-_scaling_on_skin-2F9..11_Other_Laboratory_tests-1001400153	TBD
Skeletal_survey_normal-52C0.00_Other_Laboratory_tests-1001400153	TBD
Thyroglossal_duct_cyst-PK23.00_Other_Laboratory_tests-1001400153	TBD
Sample-_virology_-_general-4J3..00_Other_Laboratory_tests-1001400153	TBD
Fibreoptic_oesophagoscopy_NEC-760Ez11_Other_Laboratory_tests-1001400153	TBD
Tartrate_labile_serum_acid_phosphatase_level-44CQ.00_Enzymes_Over_Specific_proteins-1001400314	TBD
Total_alkaline_phosphatase-44F3.00_Other_Laboratory_tests-1001400153	TBD
Eye_disease_monitoring-668..11_Other_Laboratory_tests-1001400153	TBD
Laparotomy-7H22011_Other_Laboratory_tests-1001400153	TBD
Malignant_neoplasm_of_other_and_unspecified_site_NOS-B5z..00_Other_Laboratory_tests-1001400153	TBD
24_hour_urine_protein_excretion_test-46N5.00_Other_Biochemistry_tests-1001400276	TBD
90_minute_serum_cortisol_level-448P.00_Serum_cortisol-1001400242	TBD
60_minute_serum_LH_level-443a.00_Luteinising_Hormone-1001400037	TBD
Obesity-C380.00_Other_Laboratory_tests-1001400153	TBD
120_minute_plasma_GH_level-448I.00_Serum_growth_hormone-1001400240	TBD
90_minute_serum_prolactin_level-443G.00_Prolactin_level-1001400070	TBD
Comment_note-9b04.00_Other_Lab_Result_Information-1001400329	TBD
150_minute_serum_cortisol_level-448R.00_Serum_cortisol-1001400242	TBD
30_minute_serum_FSH_level-443T.00_Follicle_Stimulating_Hormone-1001400014	TBD
Urine_urea-creatinine_ratio-46gu.00_Other_Laboratory_tests-1001400153	TBD
60_minute_serum_prolactin_level-443F.00_Prolactin_level-1001400070	TBD
180_minute_plasma_GH_level-448K.00_Serum_growth_hormone-1001400240	TBD
60_minute_serum_FSH_level-443U.00_Follicle_Stimulating_Hormone-1001400014	TBD
Cirrhosis_of_liver_NOS-J615z13_Other_Laboratory_tests-1001400153	TBD
Serum_HCG_MoM-44ZD.00_Other_Laboratory_tests-1001400153	TBD
Hepatitis_A_IgM_antibody_test-43X0.00_Other_Laboratory_tests-1001400153	TBD
Basophil_count-42L..00_Serum_iron_tests-1001400023	TBD
O_Over_E_-_height-229..00_Serum_iron_tests-1001400023	TBD
Red_blood_cell_(RBC)_count-426..00_Serum_iron_tests-1001400023	TBD
Downs_screen_-_blood_test-62U..00_Other_Laboratory_tests-1001400153	TBD
Mean_corpusc._Hb._conc._(MCHC)-429..00_Serum_iron_tests-1001400023	TBD
Haematocrit_-_PCV-425..00_Serum_iron_tests-1001400023	TBD
Predicted_peak_expiratory_flow_rate_using_EN_13826_standard-339p.00_Serum_iron_tests-1001400023	TBD
Peak_exp._flow_rate-_PEFR_Over_PFR-3395.00_Serum_iron_tests-1001400023	TBD
Platelet_count-42P..00_Serum_iron_tests-1001400023	TBD
Body_Mass_Index-22K..00_Serum_iron_tests-1001400023	TBD
Modified_DRRV_ratio-44lS.00_Other_Biochemistry_tests-1001400276	TBD
24_hour_urine_outputs-461B.00_Other_Laboratory_tests-1001400153	TBD
O_Over_E_-_Diastolic_BP_reading-246A.00_Serum_iron_tests-1001400023	TBD
Mean_corpuscular_volume_(MCV)-42A..00_Serum_iron_tests-1001400023	TBD
O_Over_E_-_Systolic_BP_reading-2469.00_Serum_iron_tests-1001400023	TBD
Neutrophil_count-42J..00_Serum_iron_tests-1001400023	TBD
Total_white_cell_count-42H..00_Serum_iron_tests-1001400023	TBD
Monocyte_count-42N..00_Serum_iron_tests-1001400023	TBD
Mean_corpusc._haemoglobin(MCH)-428..00_Serum_iron_tests-1001400023	TBD
Erythrocyte_sedimentation_rate-42B6.00_Serum_iron_tests-1001400023	TBD
Lymphocyte_count-42M..00_Serum_iron_tests-1001400023	TBD
O_Over_E_-_weight-22A..00_Serum_iron_tests-1001400023	TBD
Haematocrit-4258.00_Serum_iron_tests-1001400023	TBD
Breathlessness-173..00_Other_Laboratory_tests-1001400153	TBD
Predicted_peak_flow-339H.00_Serum_iron_tests-1001400023	TBD
CMV_IgM_antibody_level-43W0.00_Other_Laboratory_tests-1001400153	TBD
Resp._flow_rate_measured-3391.00_PF_current-1001400210	TBD
Eosinophil_count-42K..00_Serum_iron_tests-1001400023	TBD
Haemoglobin_estimation-423..00_Serum_iron_tests-1001400023	TBD
Serum_free_beta_HCG_mean_of_median-44ZI.00_Other_Laboratory_tests-1001400153	TBD
FSH_-_24_hour_urine-46K7.11_Urine_Biochemistry-1001400250	TBD
Blood_cyclosporin_level-44WJ.00_Other_Laboratory_tests-1001400153	TBD
Bladder_haemorrhage-K16y200_Other_Laboratory_tests-1001400153	TBD
Follow-up_resp._assessment-6632.00_PF_current-1001400210	TBD
Blood_transfus._centre_ref.no-435..11_Other_Laboratory_tests-1001400153	TBD
Ovarian_cysts-K53..11_Other_Laboratory_tests-1001400153	TBD
No_significant_medical_history-115..00_Other_Laboratory_tests-1001400153	TBD
Cholesteatoma_and_aural_polyp-F553.00_Other_Laboratory_tests-1001400153	TBD
Enteritis_-_presumed_infectious_origin-A081100_Other_Laboratory_tests-1001400153	TBD
Inhaler_technique_observed-6637.00_PF_current-1001400210	TBD
Vaginal_dryness-1AD..00_Other_Laboratory_tests-1001400153	TBD
Serum_folate_low-42U2.00_Other_Laboratory_tests-1001400153	NULL
Serum_creatinine-44J3.00_Creatinine_clearance-1001400020	Creatinine
Mean_corpusc._Hb._conc._(MCHC)-429..00_Mean_corpuscular_haemoglobin-1001400044	TBD
FEV1_Over_FVC_ratio_after_bronchodilator-339m.00_Forced_Vital_Capacity-1001400262	TBD
Electrophoresis-_alpha-2-glob.-44N5.00_Serum_globulin-1001400248	TBD
Head_circumference-22N5.00_Other_Lab_Result_Information-1001400329	TBD
Plasma_parathyroid_hormone_related_peptide_level-44AM.00_Other_Biochemistry_tests-1001400276	TBD
Electrophoresis-_beta_-_glob.-44N6.00_Serum_globulin-1001400248	TBD
Serum_alpha-feto_protein-44B..00_Alkaline_Phosphatase-1001400004	TBD
Hyperacidity-J16y211_Other_Laboratory_tests-1001400153	TBD
Electrophoresis-_gamma_glob.-44N7.00_Serum_globulin-1001400248	TBD
Electrophoresis-_alpha-1-glob.-44N4.00_Serum_globulin-1001400248	TBD
Serum_insulin-4493.00_Other_Laboratory_tests-1001400153	TBD
Fracture_of_ulna_NOS-S23x211_Other_Laboratory_tests-1001400153	TBD
Labyrinthitis-F563.00_Other_Laboratory_tests-1001400153	TBD
[SO]Prostate-7N51100_Other_Laboratory_tests-1001400153	TBD
[D]Impaired_glucose_tolerance_test-R102.12_Other_Laboratory_tests-1001400153	TBD
Closed_fracture_sternum-S122.00_Other_Laboratory_tests-1001400153	TBD
Vaginal_vault_smear_negative-4KA1.00_Other_Laboratory_tests-1001400153	TBD
Pseudomonas_infection-A3B7.00_Other_Laboratory_tests-1001400153	TBD
Breath_test-3166.00_Other_Laboratory_tests-1001400153	TBD
Mouth_swab_culture_negative-4JH5100_Other_Laboratory_tests-1001400153	TBD
Phenobarbitone_level_low-44W2100_Other_Laboratory_tests-1001400153	TBD
Frontal_sinusitis-H131.11_Other_Laboratory_tests-1001400153	TBD
Serum_anion_gap-44IB.00_Serum_electrolytes-1001400238	TBD
Microsomal_autoantibodies-43Gb.00_Other_Laboratory_tests-1001400153	TBD
Thyroid_disease_monitoring_NOS-66BZ.00_Other_Laboratory_tests-1001400153	TBD
Urinary_tract_infection,_site_not_specified-K190.00_Other_Laboratory_tests-1001400153	TBD
Noninflammatory_vaginal_disorders-K56..00_Other_Laboratory_tests-1001400153	TBD
Radius_X-ray-528..13_Other_Laboratory_tests-1001400153	TBD
Soft_tiss.X-ray_chest_normal-5361.00_Other_Laboratory_tests-1001400153	TBD
Adverse_reaction_to_human_fibrinogen-TJ47100_Other_Laboratory_tests-1001400153	TBD
Vaginal_discharge_NOS-K565.12_Other_Laboratory_tests-1001400153	TBD
Serology_positive-4JD9.00_Other_Laboratory_tests-1001400153	TBD
Digoxin_monitoring-662J000_Other_Laboratory_tests-1001400153	TBD
Body_Mass_Index-22K..00_Other_Laboratory_tests-1001400153	TBD
Anticoagulant_monitoring-66Q..11_Other_Laboratory_tests-1001400153	TBD
Isolated_deficiency_of_growth_hormone-C133000_Other_Laboratory_tests-1001400153	TBD
Alanine_Over_creatinine_ratio-44lo.00_Other_Biochemistry_tests-1001400276	TBD
Chest_X-ray_-_routine-535..11_Other_Laboratory_tests-1001400153	TBD
Hepatitis_A_non_immune-2J22.00_Other_Laboratory_tests-1001400153	TBD
Thalassaemia_screening-6885.00_Other_Lab_Result_Information-1001400329	TBD
Folic_acid_advice_-_pre-pregnancy-6760.00_Other_Laboratory_tests-1001400153	TBD
Blast_cell_count-42O5.00_Other_Laboratory_tests-1001400153	TBD
Cortisol_-_24_hour_urine-46K9.11_Other_Laboratory_tests-1001400153	TBD
Serum_magnesium_level-44LD.00_Other_Laboratory_tests-1001400153	TBD
Endometrial_polyp-K540.11_Other_Laboratory_tests-1001400153	TBD
Nymphomania-E22y500_Other_Laboratory_tests-1001400153	TBD
X-ray_of_fibula_abnormal-52A9500_Other_Laboratory_tests-1001400153	TBD
Serum_chloride_level_abnormal-44I6100_Serum_electrolytes-1001400238	TBD
Campylobacter_enteritis-A074312_Other_Laboratory_tests-1001400153	TBD
Iron_deficiency_anaemia_of_pregnancy-L182500_Other_Laboratory_tests-1001400153	TBD
SGOT_serum_level-44HB.11_Cardiac_enzymes-1001400236	TBD
Plasma_viscosity_-_PV-42B..11_Other_Laboratory_tests-1001400153	TBD
Vitamin_B12_deficiency_anaemia,_unspecified-D011X00_Other_Laboratory_tests-1001400153	TBD
E.coli_infection-A3B4.11_Other_Laboratory_tests-1001400153	TBD
AFP_test_-_antenatal-62I..11_Other_Laboratory_tests-1001400153	TBD
Thrombophilia_screen-42QV.00_Other_Laboratory_tests-1001400153	TBD
Radiotherapy_-intra-op.control-5145.00_Other_Laboratory_tests-1001400153	TBD
Urine_culture_-_E._Coli-46U3.00_Other_Laboratory_tests-1001400153	TBD
Stool_culture_cryptosporidium_positive-4JH4000_Other_Laboratory_tests-1001400153	TBD
Serum_random_LDL_cholesterol_level-44PE.00_Other_Laboratory_tests-1001400153	TBD
Incontinence_care-8C14.00_Other_Laboratory_tests-1001400153	TBD
Myelodysplasia-B937.14_Other_Laboratory_tests-1001400153	TBD
Total_immunoglobulin_E_level-43Jw.00_Other_Lab_Result_Information-1001400329	TBD
Blood_magnesium-44L2.00_Other_Lab_Result_Information-1001400329	TBD
Gestational_age-7M0f.00_Other_Lab_Result_Information-1001400329	TBD
Phenytoin-_blood_level-44W3.11_Other_Lab_Result_Information-1001400329	TBD
A_Over_N_booking_examination-62N1.00_Other_Lab_Result_Information-1001400329	TBD
Plasma_viscosity-42B..00_Other_Lab_Result_Information-1001400329	TBD
Plasma_alanine_aminotransferase_level-44GA.00_Other_Lab_Result_Information-1001400329	TBD
Reticulocyte_count-42X..00_Other_Lab_Result_Information-1001400329	TBD
Nocturnal_cough__Over__wheeze-173B.00_PF_current-1001400210	TBD
Plasma_von_Willebrand_factor_level-42QI.11_Other_Lab_Result_Information-1001400329	TBD
Plasma_gentamicin_level-44WO.00_Other_Laboratory_tests-1001400153	TBD
Lymph_sample-4I2E.00_Other_Lab_Result_Information-1001400329	TBD
Coagulation_factor_assay-42jD.00_Other_Lab_Result_Information-1001400329	TBD
Glucose_load_test-44j..00_Other_Lab_Result_Information-1001400329	TBD
Factor_VIII_von_Willebrands_Factor_ratio-42Ql.00_Other_Lab_Result_Information-1001400329	TBD
Urine_micr.-_bacteria_present-46H4.00_Other_Lab_Result_Information-1001400329	TBD
Gynaecology_cytology_screening_test-4JRK.00_Other_Lab_Result_Information-1001400329	TBD
Serum_alanine_aminotransferase_level-44GB.00_Other_Lab_Result_Information-1001400329	TBD
Porphobilinogen_Over_creatinine_ratio-44l9.00_Other_Laboratory_tests-1001400153	TBD
Estimated_date_of_delivery-1514.12_Other_Lab_Result_Information-1001400329	TBD
Factor_VIIIc_level-42Qm.00_Other_Lab_Result_Information-1001400329	TBD
Serum_prolactin_polyethylene_glycol_recovery_level-443j000_Other_Lab_Result_Information-1001400329	TBD
Serum_inorganic_phosphate-44I9.00_Other_Lab_Result_Information-1001400329	TBD
Serum_total_protein-44M3.00_Other_Lab_Result_Information-1001400329	TBD
Certificates_-_administration-9D...00_Other_Laboratory_tests-1001400153	NULL
Dribbling_of_urine-1A37.00_Other_Laboratory_tests-1001400153	TBD
Fundoscopy_normal-3128000_Other_Laboratory_tests-1001400153	TBD
Helicobacter_breath_test-4JM..00_Other_Laboratory_tests-1001400153	TBD
Hepatitis_B_screening-6828.00_Other_Lab_Result_Information-1001400329	TBD
Serum_gammaglobulin_raised-44M5100_Other_Laboratory_tests-1001400153	Globulin
[D]Pallor-R026000_Other_Laboratory_tests-1001400153	TBD
Forced_vital_capacity_-_FVC-3396.00_Total_Lung_Capacity-1001400263	TBD
Urine_porphyrin_profile-46RJ.00_Urine_Biochemistry-1001400250	TBD
Plasmapharesis-7L15600_Other_Laboratory_tests-1001400153	TBD
ALT_Over_SGPT_level_abnormal-44G3100_Other_Laboratory_tests-1001400153	TBD
Toxic_goitre-C02..12_Other_Laboratory_tests-1001400153	TBD
Phospholipid_ratio-44lT.00_Other_Laboratory_tests-1001400153	TBD
Closed_fracture_of_one_or_more_phalanges_of_foot-S360.00_Other_Laboratory_tests-1001400153	TBD
Essential_hypertension-G20..00_Urine_microalbumin-1001400311	TBD
Essential_hypertension-G20..00_Serum_creatinine-1001400019	TBD
Malignant_neoplasm_of_connective_and_soft_tissue,_site_NOS-B31z.00_Other_Laboratory_tests-1001400153	TBD
Pleural_effusion_NOS-H51z.00_Other_Laboratory_tests-1001400153	TBD
Cardiac_enzymes_NOS-44HZ.00_Other_Laboratory_tests-1001400153	TBD
[D]Exercise_proteinuria-R110200_Other_Laboratory_tests-1001400153	TBD
ALT_-_blood_level-44G..11_Aspartate_Aminotransferase-1001400007	TBD
Home_help_attends-13G6100_Other_Laboratory_tests-1001400153	TBD
Non_HDL_cholesterol_level-44PL.00_High_Density_Lipoprotein-1001400031	NonHDLCholesterol
HbA1c_target_level_-_IFCC_standardised-66Ae000_Hb_A1C_-_Diabetic_control-1001400140	TBD
Phenobarbital_level_therapeutic-44W2011_Phenobarbitone-1001400057	TBD
Occult_blood_screen-6887.00_Other_Laboratory_tests-1001400153	TBD
Microalbumin_excretion_rate-46W2.00_Other_Laboratory_tests-1001400153	TBD
Serum_hydroxybutyrate_dehydrogenase_level-44G8.00_Other_Laboratory_tests-1001400153	TBD
Predicted_peak_expiratory_flow_rate_using_EN_13826_standard-339p.00_PF_predicted-1001400208	TBD
Peripheral_bld_ox_saturation_on_supplemental_ox_on_exertion-44YA400_Other_Laboratory_tests-1001400153	TBD
Gamma_glutamyl_transferase_level_abnormal-44G4100_Other_Lab_Result_Information-1001400329	TBD
Plasma_pro-brain_natriuretic_peptide_level-44AN.00_Other_Lab_Result_Information-1001400329	TBD
Peripheral_blood_oxygen_saturation_supplmentl_oxygen_at_rest-44YA300_Other_Laboratory_tests-1001400153	TBD
Culture_-_bacteriology-4J2..12_Other_Laboratory_tests-1001400153	TBD
Differential_white_cell_count-42I..00_Other_Laboratory_tests-1001400153	TBD
MSU_-_general-461..11_Other_Laboratory_tests-1001400153	TBD
Urine_microalbumin_negative-46W1.00_Other_Laboratory_tests-1001400153	TBD
ECG_monitoring-8A52.11_Other_Laboratory_tests-1001400153	TBD
Diabetic_monitoring-66A..00_Other_Laboratory_tests-1001400153	TBD
Laboratory_procedures-4....00_High_Density_Lipoprotein-1001400031	NULL
Urine_phenothiazine-46Q7.00_Urine_Biochemistry-1001400250	TBD
Post_prandial_blood_sugar-44T3.11_Fasting_glucose-1001400139	NULL
Pistachio_RAST_test-43Y7.00_Other_Laboratory_tests-1001400153	TBD
Laboratory_procedures-4....00_Basophil_count-1001400215	NULL
Health_education_-_subject_NOS-679Z.00_Other_Laboratory_tests-1001400153	TBD
Renal_profile-44J5.00_Urea_-_blood-1001400051	TBD
Anti-tissue_transglutaminase_level-43aC.00_Other_Laboratory_tests-1001400153	TBD
Unspecified_cholesteatoma-F553000_Other_Laboratory_tests-1001400153	TBD
Ectopic_beats_NOS-G576z00_Other_Laboratory_tests-1001400153	TBD
Walnut_RAST_test-43YM.00_Other_Laboratory_tests-1001400153	TBD
Wasp_RAST_test-43YN.00_Other_Laboratory_tests-1001400153	TBD
Total_white_cell_count-42H..00_Follicle_Stimulating_Hormone-1001400014	TBD
Red_blood_cell_distribution_width-42Z7.00_Follicle_Stimulating_Hormone-1001400014	TBD
Eosinophil_count-42K..00_Follicle_Stimulating_Hormone-1001400014	TBD
Lymphocyte_count-42M..00_Follicle_Stimulating_Hormone-1001400014	TBD
Blood_ketone_level-44ZJ.00_Other_Lab_Result_Information-1001400329	TBD
Urine_microscopy-_no_casts-46E1.00_Other_Laboratory_tests-1001400153	TBD
Rubella_(single_radial_haemolysis)_antibody-43dU.00_Other_Laboratory_tests-1001400153	TBD
Large_unstained_cells-42ZD.00_Follicle_Stimulating_Hormone-1001400014	TBD
Urine_-_bile_chemistry_NOS-46RZ.00_Urine_Biochemistry-1001400250	TBD
Neutrophil_count-42J..00_Follicle_Stimulating_Hormone-1001400014	TBD
Monocyte_count-42N..00_Follicle_Stimulating_Hormone-1001400014	TBD
Basophil_count-42L..00_Follicle_Stimulating_Hormone-1001400014	TBD
Serum_ferritin-42R4.00_Luteinising_Hormone-1001400037	TBD
Cardiac_muscle_antibody_level-43Gf.00_Other_Laboratory_tests-1001400153	TBD
Incoming_mail_NOS-9NDZ.00_Other_Laboratory_tests-1001400153	TBD
Renal_calculus-K120.12_Other_Laboratory_tests-1001400153	TBD
Raynaud's_syndrome-G730.00_Other_Laboratory_tests-1001400153	TBD
[M]Fibroadenoma_NOS-BBM1.00_Other_Laboratory_tests-1001400153	TBD
Phospholipid_antibody_level-43Go.00_Other_Laboratory_tests-1001400153	TBD
Pelvic_floor_repair-7D18.13_Other_Laboratory_tests-1001400153	TBD
Pituitary_glycoprotein_hormone_alpha_subunit_level-4Q2D.00_Other_Biochemistry_tests-1001400276	TBD
Follow-up_cardiac_assess.-6622.00_Other_Laboratory_tests-1001400153	TBD
FH-_Ischaemic_heart_disease-12C5.12_Other_Laboratory_tests-1001400153	TBD
Respiratory_flow_rates-339..00_Forced_Vital_Capacity-1001400262	TBD
FEV1_Over_FVC_ratio_abnormal-3399.00_Forced_Vital_Capacity-1001400262	TBD
Urine_albumin-creatinine_ratio-46TC.00_Creatinine_clearance-1001400020	TBD
