InFile	OutFile
Injury_resulting_operations_of_war-TP...00_Other_Lab_Result_Information-1001400329	NULL
Serum_sodium-44I5.00_Anion_gap-1001400313	TBD
HbA1c_level_(DCCT_aligned)-42W4.00_Anion_gap-1001400313	TBD
Prevention_Over_screening_admin.-9O...00_Other_Biochemistry_tests-1001400276	NULL
Cell_count-4KH..00_Other_Laboratory_tests-1001400153	TBD
Urea_and_electrolyte_observations-4Q4..00_Other_Laboratory_tests-1001400153	TBD
Sodium_level-4Q43.00_Other_Laboratory_tests-1001400153	TBD
Lymphoma_stage_I-4M20.00_Other_Laboratory_tests-1001400153	TBD
Plasma_phenylalanine_level-44kA.00_Serum_amino-acids-1001400184	TBD
Ro-02-0683_number-44Cu.00_Other_Laboratory_tests-1001400153	TBD
Potassium_level-4Q42.00_Other_Laboratory_tests-1001400153	TBD
Serum_HDL_cholesterol_level-44P5.00_Other_Lab_Result_Information-1001400329	HDL
Haemoglobin_F-42V3.00_Other_Lab_Result_Information-1001400329	TBD
150_minute_blood_glucose_level-44TI.00_Blood_glucose-1001400067	TBD
Framingham_CHD_10_yr_risk_score_adjusted_to_JBS_2_guidelines-38GX.00_Other_Lab_Result_Information-1001400329	TBD
Lipid_screen-6879.12_Other_Lab_Result_Information-1001400329	TBD
Percentage_basophils-42b3.00_Other_Lab_Result_Information-1001400329	TBD
Saturation_of_iron_binding_capacity-42R9.00_Other_Lab_Result_Information-1001400329	TBD
IgM-43J4.00_Other_Lab_Result_Information-1001400329	TBD
Serum_vitamin_D-44LA.00_Other_Lab_Result_Information-1001400329	TBD
Haemoglobin_A2_level-42V9.00_Other_Lab_Result_Information-1001400329	TBD
Urinary_microscopy,_culture_and_sensitivities-4I19.00_Other_Lab_Result_Information-1001400329	TBD
Glucose_tolerance_test-7P17200_Other_Lab_Result_Information-1001400329	TBD
Coronary_heart_disease_risk-388A.00_Other_Lab_Result_Information-1001400329	TBD
Urine_microscopy-_cells-46G..00_Other_Lab_Result_Information-1001400329	TBD
Bacteria_in_urine_O_Over_E-46H..11_Other_Lab_Result_Information-1001400329	TBD
Haemoglobin_requested-4232.00_Other_Lab_Result_Information-1001400329	TBD
Urine_micr.-_epithelial_cells-46G3.00_Other_Lab_Result_Information-1001400329	TBD
IgG-43J3.00_Other_Lab_Result_Information-1001400329	TBD
Laboratory_test_NOS_due-41BZ.00_Other_Lab_Result_Information-1001400329	TBD
Adjusted_serum_calcium_level-44IC.11_Other_Lab_Result_Information-1001400329	TBD
Laboratory_procedures_-general-41...00_Other_Lab_Result_Information-1001400329	NULL
Urine_albumin-46N4.00_Other_Lab_Result_Information-1001400329	TBD
Misc._samples_NOS-4IZ..00_Other_Laboratory_tests-1001400153	TBD
Percentage_monocytes-42b2.00_Other_Lab_Result_Information-1001400329	TBD
Mid-stream_urine_sample-4JJ..12_Other_Lab_Result_Information-1001400329	TBD
Serum_cholesterol-44P..00_Other_Lab_Result_Information-1001400329	TBD
Chest_clear-23G..00_Respiratory_Rate-1001400274	TBD
Serum_unsaturated_iron_binding_capacity-42R8000_Other_Lab_Result_Information-1001400329	TBD
Serum_lipids-44O..00_Other_Lab_Result_Information-1001400329	TBD
24_hour_urine_normetadrenaline_output-46LH.00_Other_Lab_Result_Information-1001400329	TBD
Moderate_smoker_-_10-19_cigs_Over_d-1374.00_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
Monocytopenia-42N3.00_Monocyte_count-1001400050	MonNum
Asthma-H33..00_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
Chronic_obstructive_pulmonary_disease-H3...00_Forced_Expiratory_Volume_in_1_sec-1001400260	NULL
Plasma_ferritin_level-42d4.00_Other_Lab_Result_Information-1001400329	TBD
Serum_pro-insulin_level-449G.00_Gastrointestinal_hormones-1001400224	TBD
Total_cholesterol-HDL_ratio-44PF.00_Other_Lab_Result_Information-1001400329	Cholesterol/HDL
CVD_risk_assessment_done-9OhA.00_Other_Lab_Result_Information-1001400329	TBD
Blood_glucose_range_after_breakfast-44TJ100_Blood_glucose-1001400067	NULL
Urine_VMA_level_raised-46L5100_Urine_Biochemistry-1001400250	TBD
Free_testosterone_level-4Q2E.00_Other_Lab_Result_Information-1001400329	TBD
ALT_Over_SGPT_level_normal-44G3000_Other_Lab_Result_Information-1001400329	TBD
Blood_copper_normal-44L4000_Blood_trace_elements_Over_vitamins-1001400249	TBD
Heavy_smoker_-_20-39_cigs_Over_day-1375.00_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
Free_androgenic_index_normal-4474000_Other_Lab_Result_Information-1001400329	TBD
QRISK_cardiovascular_disease_10_year_risk_score-38DF.00_Other_Lab_Result_Information-1001400329	TBD
Serum_vigabatrin_level-44Wf.00_Other_Laboratory_tests-1001400153	TBD
UKPDS_10yr_coronary_heart_disease_risk_score-388Y.00_Other_Lab_Result_Information-1001400329	TBD
Rheumatoid_factor-43F..00_Other_Lab_Result_Information-1001400329	TBD
Serum_testosterone_Over_dihydrotestosterone_ratio-44lR.00_Other_Lab_Result_Information-1001400329	TBD
HbA1c_target_level_-_IFCC_standardised-66Ae000_Other_Lab_Result_Information-1001400329	TBD
Prolactin_level-4435.00_Other_Lab_Result_Information-1001400329	TBD
Macro_prolactin_level-443p.00_Other_Lab_Result_Information-1001400329	TBD
Creatine_kinase_MB_activity-44HM.00_Cardiac_enzymes-1001400236	TBD
Serum_fasting_glucose_level-44f1.00_Other_Lab_Result_Information-1001400329	TBD
Serum_folate-42U5.00_Other_Lab_Result_Information-1001400329	TBD
Hepatitis_B_surface_antibody_level-43d8.00_Other_Lab_Result_Information-1001400329	TBD
Paracetamol_level_abnormal-44WB100_Serum_Paracetamol-1001400284	TBD
Plasma_alkaline_phosphatase_level-44CU.00_Other_Lab_Result_Information-1001400329	TBD
Thyroglobulin_autoantibodies-43Ga.00_Other_Lab_Result_Information-1001400329	TBD
Epstein-Barr_virus_antibody_titre-43W3.00_Other_Laboratory_tests-1001400153	TBD
Hepatitis_B_e_antibody_level-43dC.00_Other_Laboratory_tests-1001400153	TBD
Cobalt_Over_creatinine_ratio-44lh.00_Other_Biochemistry_tests-1001400276	TBD
Herpes_simplex_antibody_level-43dE.00_Other_Laboratory_tests-1001400153	TBD
Glucose_tolerance_test_normal-44V1.00_Blood_glucose-1001400067	TBD
Urinalysis_-_general-461..12_Urine_Biochemistry-1001400250	TBD
Gross_pathology_NOS-4K8Z.00_Other_Laboratory_tests-1001400153	TBD
Visual_testing_abnormal-3124.00_Intra_Ocular_Pressure_Left-1001400293	TBD
Visual_testing_abnormal-3124.00_Intra_Ocular_Pressure_Right-1001400295	TBD
Anti-T_antibody_level-43GL.00_Other_Laboratory_tests-1001400153	TBD
Inhaler_technique_-_good-663H.00_PF_current-1001400210	TBD
Sweat_sample-4I21.00_Other_Laboratory_tests-1001400153	TBD
Serum_nortriptyline_level-44uP.00_Tricyclics-1001400047	TBD
H_Over_O-_asthma-14B4.00_PF_current-1001400210	TBD
FEV1_Over_FVC_ratio-339M.00_Forced_Vital_Capacity-1001400262	TBD
ALT_-_blood_level-44G..11_Other_Lab_Result_Information-1001400329	TBD
N-terminal_glucagon_level-4Q29.00_Other_Biochemistry_tests-1001400276	TBD
Serum_uric_acid-44K..11_Other_Lab_Result_Information-1001400329	TBD
Urine_microscopy-_yeasts-46H5.00_Other_Lab_Result_Information-1001400329	TBD
24_hour_tetrahydrocortisol_excretion-46LY.00_Urine_Biochemistry-1001400250	TBD
Asthma-H33..00_Forced_Vital_Capacity-1001400262	TBD
Administration_NOS-9Z...00_Other_Lab_Result_Information-1001400329	NULL
Lab._test_result_normal-418..00_Other_Lab_Result_Information-1001400329	TBD
Forced_expiratory_volume_-_FEV-3397.00_FEV1_Over_FVC-1001400261	TBD
Urea_and_electrolytes_normal-4412000_Other_Lab_Result_Information-1001400329	TBD
Blood_oxygen_saturation_(calculated)-44Y9.00_Forced_Vital_Capacity-1001400262	TBD
International_normalised_ratio_monitorin_in_general_practice-9k21.00_Other_Lab_Result_Information-1001400329	TBD
Sample-_fungus_not_isolated-4J43.00_Other_Laboratory_tests-1001400153	TBD
Female_sex_hormones_NOS-446Z.00_Other_Laboratory_tests-1001400153	TBD
Serum_methotrexate_level-44Wa.00_Tricyclics-1001400047	TBD
Plasma_factor_XII_level-42QM.00_Other_Laboratory_tests-1001400153	TBD
GUT_sample_taken_for_organism-4JK..00_Other_Laboratory_tests-1001400153	TBD
Urine_sample_for_organism_NOS-4JJZ.00_Other_Laboratory_tests-1001400153	TBD
Food_allergy-SN58.00_Other_Laboratory_tests-1001400153	TBD
Ear_swab_taken-4JF1.00_Other_Laboratory_tests-1001400153	TBD
Ara_h_2_IgE_level-43y0.00_Other_Laboratory_tests-1001400153	TBD
Elastase_level-4Q97.00_Other_Laboratory_tests-1001400153	TBD
Predicted_peak_flow-339H.00_Respiratory_Rate-1001400274	TBD
Best_ever_peak_flow_rate-339D.00_Respiratory_Rate-1001400274	TBD
[D]Mammogram_abnormal-R138000_Other_Laboratory_tests-1001400153	TBD
Endomysial_antibody_IgA_level-43m7.00_Other_Laboratory_tests-1001400153	TBD
Haematology_test_not_needed-4211.00_Other_Laboratory_tests-1001400153	TBD
FVC_-_forced_vital_capacity_abnormal-3396100_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
Clotting_screening_test-42h0.00_Other_Laboratory_tests-1001400153	TBD
Urine_phencyclidine_level-46Qb.00_Urine_Biochemistry-1001400250	TBD
Serum_cholesterol_Over_LDL_ratio-44lH.00_Other_Laboratory_tests-1001400153	TBD
Ischaemic_heart_disease-G3...00_Serum_cholesterol-1001400017	NULL
Acetylcholinesterase_level-4Q99.00_Other_Laboratory_tests-1001400153	TBD
17_alpha_hydroxy_pregnanolone_level-4Q2R.00_Other_Laboratory_tests-1001400153	TBD
Urine_microalbumin-46W..00_Urine_Biochemistry-1001400250	TBD
Total_white_blood_count-42H7.00_Other_Lab_Result_Information-1001400329	TBD
Phenothiazine_in_urine-46Q7.11_Urine_Biochemistry-1001400250	TBD
Peak_flow_rate_normal-3393.11_PF_current-1001400210	TBD
Urine_cyclizine_level-46QT.00_Urine_Biochemistry-1001400250	TBD
Resp._system_examined_-_NAD-2315.00_Other_Laboratory_tests-1001400153	TBD
Mean_corpuscular_volume_(MCV)-42A..00_Other_Laboratory_tests-1001400153	TBD
Skin_lesion-M2yz.11_Other_Laboratory_tests-1001400153	TBD
[SO]Chest_region_NEC-7NB2300_Other_Laboratory_tests-1001400153	TBD
Learning_difficulties-13Z4E00_Other_Laboratory_tests-1001400153	TBD
Urine_micr.-_epithelial_cells-46G3.00_Other_Laboratory_tests-1001400153	TBD
Varicose_veins_of_the_leg_with_ulcer-G830.00_Other_Laboratory_tests-1001400153	TBD
Operations,_procedures,_sites-7....00_Other_Laboratory_tests-1001400153	NULL
Cervical_spondylosis-N110.11_Other_Laboratory_tests-1001400153	TBD
Epithelioma_basal_cell-B33..16_Other_Laboratory_tests-1001400153	TBD
Infections_of_kidney_in_pregnancy-L166500_Other_Laboratory_tests-1001400153	TBD
Osteoarthritis_and_allied_disorders-N05..00_Other_Laboratory_tests-1001400153	TBD
Asthma_annual_review-66YJ.00_Lung_function_pre_steriods-1001400321	TBD
Hypersens._skin_test-_no_react-3353.00_Other_Laboratory_tests-1001400153	TBD
Haemoglobin_A1c_(monitoring_ranges)-44TB100_Other_Lab_Result_Information-1001400329	HbA1C
Serum_potassium-44I4.00_Other_Lab_Result_Information-1001400329	TBD
Serum_adjusted_calcium_concentration-44IC000_Other_Lab_Result_Information-1001400329	TBD
AFP_test_-_antenatal-62I..11_Alpha_fetoprotein-1001400005	TBD
Other_chorioretinitis_or_retinochoroiditis_NOS-F432z00_Other_Laboratory_tests-1001400153	TBD
[D]Debility,_unspecified-R2y3.00_Other_Laboratory_tests-1001400153	TBD
Anal_fissure-J530.00_Other_Laboratory_tests-1001400153	TBD
Serum_albumin-44M4.00_Other_Lab_Result_Information-1001400329	TBD
Child_hearing_screen_second_failure-9O6A.00_Other_Laboratory_tests-1001400153	TBD
U-S_scan_-_fetal_presentation-5849.00_Maternity_ultra_sound_scan-1001400161	TBD
Sweat_chloride-4I44.00_Other_Laboratory_tests-1001400153	TBD
Partial_thyroidectomy_NEC-7110500_Other_Laboratory_tests-1001400153	TBD
Intestinal_haemorrhage_NOS-J68z100_Other_Laboratory_tests-1001400153	TBD
Parotitis-J072.11_Other_Laboratory_tests-1001400153	TBD
Urine_ketone_test_=_+-4684.00_Urine_Biochemistry-1001400250	TBD
Total_white_cell_count-42H..00_Other_Lab_Result_Information-1001400329	TBD
T3_uptake_test-442D.00_Other_Laboratory_tests-1001400153	TBD
Allergy_skin_test_positive-3359.00_Other_Laboratory_tests-1001400153	TBD
Gallstones-J64..15_Other_Laboratory_tests-1001400153	TBD
Socialised_childhood_truancy-E2C2000_Other_Laboratory_tests-1001400153	TBD
Fructosaemia-C312.11_Other_Laboratory_tests-1001400153	TBD
Urine_growth_hormone_level-46LJ.00_Urine_Biochemistry-1001400250	TBD
[X]Eviden_of_alcohl_involv_blood_alcohl_level_LessThan20_mg_Over_100_ml-U800.00_Other_Laboratory_tests-1001400153	TBD
Alpha_carotene_level-4QB2.00_Other_Biochemistry_tests-1001400276	TBD
Serum_fasting_LDL_cholesterol_level-44PD.00_Other_Laboratory_tests-1001400153	LDL
Freebody_anterior_excision_lumbar_IV_disc_&_interbody_fusion-7J32211_Other_Laboratory_tests-1001400153	TBD
Polymyalgia_rheumatica-N20..00_Other_Laboratory_tests-1001400153	TBD
TSH_level-442..12_Free_Thyroxine-1001400266	TBD
Coronary_artery_bypass_graft_operations-792..11_Other_Laboratory_tests-1001400153	TBD
Diseases_of_blood_and_blood-forming_organs-D....00_Other_Laboratory_tests-1001400153	NULL
Hip_osteoarthitis_NOS-N053512_Other_Laboratory_tests-1001400153	TBD
[V]Blood-alcohol_and_blood-drug_test-ZV70L00_Other_Laboratory_tests-1001400153	TBD
Urine_lysine_level-46Tu.00_Urine_Biochemistry-1001400250	TBD
Hiatus_hernia-J34..11_Other_Laboratory_tests-1001400153	TBD
Urine_ornithine_level-46Tw.00_Urine_Biochemistry-1001400250	TBD
Osteoarthritis_spine-N11z.11_Other_Laboratory_tests-1001400153	TBD
Thrombocythaemia-42P3.00_Other_Laboratory_tests-1001400153	TBD
Urine_arginine_level-46hJ.00_Urine_Biochemistry-1001400250	TBD
Premature_menopause_NOS-C163111_Other_Laboratory_tests-1001400153	TBD
Congenital_hyperbilirubinaemia_NOS-C374z00_Other_Laboratory_tests-1001400153	TBD
Hypocalcaemia_NEC-C354000_Other_Laboratory_tests-1001400153	TBD
Alzheimer's_disease-F110.00_Other_Laboratory_tests-1001400153	TBD
Blood_oxygen_saturation-44YA.00_Other_Biochemistry_tests-1001400276	TBD
Screening_NOS-68Z..00_Other_Laboratory_tests-1001400153	TBD
O_Over_E_-_bradycardia-2422.11_Other_Laboratory_tests-1001400153	TBD
[D]Chest_pain_NOS-R065z00_Other_Laboratory_tests-1001400153	TBD
Serum_prealbumin_level-44MM.00_Total_protein-1001400043	TBD
Syringe_ear_to_remove_wax-7305011_Other_Laboratory_tests-1001400153	TBD
Mixed_venous_oxygen_saturation-44YC.00_Other_Biochemistry_tests-1001400276	TBD
Polymyalgia-N20..11_Other_Laboratory_tests-1001400153	TBD
Genitourinary_system_diseases-K....00_Other_Laboratory_tests-1001400153	NULL
Lithium_monitoring-6657.11_Other_Laboratory_tests-1001400153	TBD
Plas_gastric_inhibitory_peptide_level-44A6.00_Other_Laboratory_tests-1001400153	TBD
Seen_in_elderly_assessment_clinic-9N1U.00_Other_Laboratory_tests-1001400153	TBD
Endocrine,_nutritional,_metabolic_or_immunity_disorders_OS-Cy...00_Other_Laboratory_tests-1001400153	NULL
O_Over_E_-_BP_reading_normal-2464.00_Other_Laboratory_tests-1001400153	TBD
Ischaemic_heart_disease_screen-68B2.00_Other_Laboratory_tests-1001400153	TBD
Gonorrhoea-A98z.11_Other_Laboratory_tests-1001400153	TBD
Cardiomegaly-G5y3.00_Other_Laboratory_tests-1001400153	TBD
Excision_of_lesion_of_vulva_NEC-7D03000_Other_Laboratory_tests-1001400153	TBD
Measles-A55..00_Other_Laboratory_tests-1001400153	TBD
Health_ed._-_immunisation-6797.00_Other_Laboratory_tests-1001400153	TBD
Other_shoulder_injuries-SK12200_Other_Laboratory_tests-1001400153	TBD
60_minute_serum_GH_level-448W.00_Serum_growth_hormone-1001400240	TBD
180_minute_serum_GH_level-448b.00_Serum_growth_hormone-1001400240	TBD
Skin_tag-M21z100_Other_Laboratory_tests-1001400153	TBD
Threatened_abortion-L100.00_Other_Laboratory_tests-1001400153	TBD
Feeling_of_lump_in_throat-1CB4.00_Other_Laboratory_tests-1001400153	TBD
Serum_insulin-like_growth_factor_binding_protein_3_conc-4Q39000_Other_Biochemistry_tests-1001400276	TBD
Other_ankle_injury-SK17200_Other_Laboratory_tests-1001400153	TBD
Open_wound_of_knee-SA10000_Other_Laboratory_tests-1001400153	TBD
Contraindication_to_live_immunisation-8I23000_Other_Laboratory_tests-1001400153	TBD
90_minute_serum_GH_level-448X.00_Serum_growth_hormone-1001400240	TBD
Herpes_simplex-A54..00_Other_Laboratory_tests-1001400153	TBD
Crime_against_spouse-13W7000_Other_Laboratory_tests-1001400153	TBD
120_minute_serum_GH_level-448Y.00_Serum_growth_hormone-1001400240	TBD
Other_primary_fusion_of_joint-7K6C.00_Other_Laboratory_tests-1001400153	TBD
C_Over_O_pelvic_pain-1A59.00_Other_Laboratory_tests-1001400153	TBD
Cocaine_and_amphetamine_regulated_transcript_peptide_level-4Q3P.00_Other_Biochemistry_tests-1001400276	TBD
Trichomonal_vaginitis-AD10111_Other_Laboratory_tests-1001400153	TBD
30_minute_serum_GH_level-448V.00_Serum_growth_hormone-1001400240	TBD
180_minute_serum_cortisol_level-448S.00_Serum_cortisol-1001400242	TBD
Respiratory_distress_syndrome-Q30..00_Other_Laboratory_tests-1001400153	TBD
Overdose_of_drug-SL...15_Other_Laboratory_tests-1001400153	NULL
150_minute_serum_GH_level-448a.00_Serum_growth_hormone-1001400240	TBD
Intoxication_-_alcohol-E250.14_Other_Laboratory_tests-1001400153	TBD
Antenatal_care-62...11_Other_Laboratory_tests-1001400153	NULL
Fungal_infection_of_skin-AB0..11_Other_Laboratory_tests-1001400153	TBD
Fibroids-B78..11_Other_Laboratory_tests-1001400153	TBD
Menopause-1512.00_Other_Laboratory_tests-1001400153	TBD
Helicobacter_serology_positive-4JD6.00_Other_Biochemistry_tests-1001400276	TBD
Hypertension_monitoring-662..12_Alkaline_Phosphatase-1001400004	TBD
Fracture_NOS-S3z..11_Other_Laboratory_tests-1001400153	TBD
Vincent's_angina-AA1..00_Other_Laboratory_tests-1001400153	TBD
Chronic_bronchitis-H31..00_Other_Laboratory_tests-1001400153	TBD
Diverticulosis-J510.00_Other_Laboratory_tests-1001400153	TBD
Blood_urate-44K..00_Other_Biochemistry_tests-1001400276	TBD
Urine_microalbumin-46W..00_Other_Biochemistry_tests-1001400276	TBD
Blood_folate-42U..00_Other_Laboratory_tests-1001400153	NULL
Blood_A-galactosidase_level-44y8.00_Other_Laboratory_tests-1001400153	TBD
Blood_(WBC)_screen_for_GM1_gangliosidosis-44t5.00_Other_Laboratory_tests-1001400153	TBD
Osteoporosis-N330.00_Alkaline_Phosphatase-1001400004	TBD
Malignant_neoplasm_of_female_breast-B34..00_Alkaline_Phosphatase-1001400004	TBD
CHD_monitoring-662N.00_PF_current-1001400210	TBD
Influenza_vaccination_declined-9OX5.00_Alkaline_Phosphatase-1001400004	TBD
Framingham_coronary_heart_disease_5_year_risk_score-3887.00_Alkaline_Phosphatase-1001400004	TBD
O_Over_E_-_reduced_movement_of_spine-2H43000_Other_Laboratory_tests-1001400153	TBD
Pure_hypercholesterolaemia-C320.00_Alkaline_Phosphatase-1001400004	TBD
CK_-_creatine_kinase_level-44H4.00_Other_Biochemistry_tests-1001400276	CreatinineKinase
Serum_vitamin_B12_NOS-42TZ.00_Other_Laboratory_tests-1001400153	TBD
Type_2_diabetes_mellitus-C10F.00_Alkaline_Phosphatase-1001400004	TBD
Essential_hypertension-G20..00_Alkaline_Phosphatase-1001400004	TBD
Atrial_fibrillation-G573000_Alkaline_Phosphatase-1001400004	TBD
Adverse_reaction_to_erythromycin_and_other_macrolides-TJ03.00_Alkaline_Phosphatase-1001400004	TBD
Alzheimer's_disease-F110.00_Alkaline_Phosphatase-1001400004	TBD
Blood_magnesium-44L2.00_Other_Biochemistry_tests-1001400276	Magnesium
Adverse_reaction_to_dihydrocodeine_tartrate-TJ52400_Alkaline_Phosphatase-1001400004	TBD
Osteochondropathies-N32..00_Other_Laboratory_tests-1001400153	TBD
Deafness_NOS-F59z.00_Alkaline_Phosphatase-1001400004	TBD
Secondary_polycythaemia-D410.00_Other_Laboratory_tests-1001400153	TBD
Degenerative_disc_disease_NOS-N128.00_Other_Laboratory_tests-1001400153	TBD
Reversibility_trial_by_bronchodilator-66Ya.00_Airway_Reversibility-1001400291	TBD
Other_skin_and_subcutaneous_tissue_inflammatory_conditions-M1...00_Other_Laboratory_tests-1001400153	NULL
Serum_folate_normal-42U1.00_Other_Laboratory_tests-1001400153	TBD
Plasma_folate_level-42UE.00_Other_Laboratory_tests-1001400153	NULL
Back_sprain_NOS-S57z.00_Alkaline_Phosphatase-1001400004	TBD
Drugs_and_other_substances-adverse_effects_in_theraputic_use-TJ...00_Alkaline_Phosphatase-1001400004	NULL
Serum_urate_level-44K5.00_Other_Biochemistry_tests-1001400276	Urate
Osteoarthritis-N05..11_Other_Laboratory_tests-1001400153	TBD
Total_gastrectomy-7610.12_Other_Laboratory_tests-1001400153	TBD
Open_wound_of_scalp-S830.00_Alkaline_Phosphatase-1001400004	TBD
Atrial_fibrillation_and_flutter-G573.00_Alkaline_Phosphatase-1001400004	TBD
Hereditary_angio-oedema-C376000_Other_Laboratory_tests-1001400153	TBD
Sample_no_bacteria_isolated-4J27.00_Other_Laboratory_tests-1001400153	TBD
Calcium_Over_creatinine_ratio-44l1.00_Other_Laboratory_tests-1001400153	TBD
E.N.T._swab_taken_NOS-4JFZ.00_Other_Laboratory_tests-1001400153	TBD
Sample-_bacteriology_-_general-4J2..00_Other_Laboratory_tests-1001400153	TBD
Sample-_no_bacteria_cultured-4J24.00_Other_Laboratory_tests-1001400153	TBD
Sample-_fungus_isolated-4J42.00_Other_Laboratory_tests-1001400153	TBD
Swab_-_ENT,_sent-4JF..11_Other_Laboratory_tests-1001400153	TBD
Faeces_examination_NOS-47Z..00_Other_Laboratory_tests-1001400153	TBD
