CPT_CODE	CPT_DESCR
66020	INJECTION TREATMENT OF EYE
66030	INJECTION TREATMENT OF EYE
66130	REMOVE EYE LESION
66150	GLAUCOMA SURGERY
66155	GLAUCOMA SURGERY
66160	GLAUCOMA SURGERY
66165	GLAUCOMA SURGERY
66170	GLAUCOMA SURGERY
66172	INCISION OF EYE
66180	IMPLANT EYE SHUNT
66185	REVISE EYE SHUNT
66220	REPAIR EYE LESION
66225	REPAIR/GRAFT EYE LESION
66250	FOLLOW-UP SURGERY OF EYE
66500	INCISION OF IRIS
66505	INCISION OF IRIS
66600	REMOVE IRIS AND LESION
66605	REMOVAL OF IRIS
66625	REMOVAL OF IRIS
66630	REMOVAL OF IRIS
66635	REMOVAL OF IRIS
66680	REPAIR IRIS & CILIARY BODY
66682	REPAIR IRIS & CILIARY BODY
66700	"DESTRUCTION, CILIARY BODY"
66702	"DESTRUCTION, CILIARY BODY"
66710	"DESTRUCTION, CILIARY BODY"
66711	CILIARY ENDOSCOPIC ABLATION
66720	"DESTRUCTION, CILIARY BODY"
66740	"DESTRUCTION, CILIARY BODY"
66761	REVISION OF IRIS
66762	REVISION OF IRIS
66770	REMOVAL OF INNER EYE LESION
66802	"LASER SURGERY, LENS"
66820	"INCISION, SECONDARY CATARACT"
66821	AFTER CATARACT LASER SURGERY
66825	REPOSITION INTRAOCULAR LENS
66830	REMOVAL OF LENS LESION
66840	REMOVAL OF LENS MATERIAL
66850	REMOVAL OF LENS MATERIAL
66852	REMOVAL OF LENS MATERIAL
66920	EXTRACTION OF LENS
66930	EXTRACTION OF LENS
66940	EXTRACTION OF LENS
66945	EXTRACT LENS IN PRESNECE DELETED 3/88
66982	"CATARACT SURGERY, COMPLEX"
66983	"CATARACT SURG W/IOL, 1 STAGE"
66984	"CATARACT SURG W/IOL, 1 STAGE"
66985	INSERT LENS PROSTHESIS
66986	EXCHANGE LENS PROSTHESIS
66990	OPHTHALMIC ENDOSCOPE ADD-ON
66999	EYE SURGERY PROCEDURE
67005	PARTIAL REMOVAL OF EYE FLUID
67010	PARTIAL REMOVAL OF EYE FLUID
67015	RELEASE OF EYE FLUID
67025	REPLACE EYE FLUID
67027	IMPLANT EYE DRUG SYSTEM
67028	INJECTION EYE DRUG
67030	INCISE INNER EYE STRANDS
67031	"LASER SURGERY, EYE STRANDS"
67036	REMOVAL OF INNER EYE FLUID
67038	STRIP RETINAL MEMBRANE
67039	LASER TREATMENT OF RETINA
67040	LASER TREATMENT OF RETINA
67101	REPAIR DETACHED RETINA
67105	REPAIR DETACHED RETINA
67107	REPAIR DETACHED RETINA
67108	REPAIR DETACHED RETINA
67109	REPAIR DETACHED RETINA
67110	REPAIR DETACHED RETINA
67112	REREPAIR DETACHED RETINA
67115	RELEASE ENCIRCLING MATERIAL
67120	REMOVE EYE IMPLANT MATERIAL
67121	REMOVE EYE IMPLANT MATERIAL
67141	TREATMENT OF RETINA
67145	TREATMENT OF RETINA
67208	TREATMENT OF RETINAL LESION
67210	TREATMENT OF RETINAL LESION
67218	TREATMENT OF RETINAL LESION
67220	TREATMENT OF CHOROID LESION
67221	OCULAR PHOTODYNAMIC THER
67225	EYE PHOTODYNAMIC THER ADD-ON
67227	TREATMENT OF RETINAL LESION
67228	TREATMENT OF RETINAL LESION
67250	REINFORCE EYE WALL
67255	REINFORCE/GRAFT EYE WALL
67299	EYE SURGERY PROCEDURE
67311	REVISE EYE MUSCLE
67312	REVISE TWO EYE MUSCLES
67314	REVISE EYE MUSCLE
67316	REVISE TWO EYE MUSCLES
67318	REVISE EYE MUSCLE(S)
67320	REVISE EYE MUSCLE(S) ADD-ON
67331	EYE SURGERY FOLLOW-UP ADD-ON
67332	REREVISE EYE MUSCLES ADD-ON
67334	REVISE EYE MUSCLE W/SUTURE
67335	EYE SUTURE DURING SURGERY
67340	REVISE EYE MUSCLE ADD-ON
67343	RELEASE EYE TISSUE
67345	DESTROY NERVE OF EYE MUSCLE
67350	BIOPSY EYE MUSCLE
67399	EYE MUSCLE SURGERY PROCEDURE
67400	EXPLORE/BIOPSY EYE SOCKET
67405	EXPLORE/DRAIN EYE SOCKET
67412	EXPLORE/TREAT EYE SOCKET
67413	EXPLORE/TREAT EYE SOCKET
67414	EXPLR/DECOMPRESS EYE SOCKET
67415	"ASPIRATION, ORBITAL CONTENTS"
67420	EXPLORE/TREAT EYE SOCKET
67430	EXPLORE/TREAT EYE SOCKET
67440	EXPLORE/DRAIN EYE SOCKET
67445	EXPLR/DECOMPRESS EYE SOCKET
67450	EXPLORE/BIOPSY EYE SOCKET
67500	INJECT/TREAT EYE SOCKET
67505	INJECT/TREAT EYE SOCKET
67515	INJECT/TREAT EYE SOCKET
67550	INSERT EYE SOCKET IMPLANT
67560	REVISE EYE SOCKET IMPLANT
67570	DECOMPRESS OPTIC NERVE
67599	ORBIT SURGERY PROCEDURE
67700	DRAINAGE OF EYELID ABSCESS
67710	INCISION OF EYELID
67715	INCISION OF EYELID FOLD
67800	REMOVE EYELID LESION
67801	REMOVE EYELID LESIONS
67805	REMOVE EYELID LESIONS
67808	REMOVE EYELID LESION(S)
67810	BIOPSY OF EYELID
67820	REVISE EYELASHES
67825	REVISE EYELASHES
67830	REVISE EYELASHES
67835	REVISE EYELASHES
67840	REMOVE EYELID LESION
67850	TREAT EYELID LESION
67875	CLOSURE OF EYELID BY SUTURE
67880	REVISION OF EYELID
67882	REVISION OF EYELID
67900	REPAIR BROW DEFECT
67901	REPAIR EYELID DEFECT
67902	REPAIR EYELID DEFECT
67903	REPAIR EYELID DEFECT
67904	REPAIR EYELID DEFECT
67906	REPAIR EYELID DEFECT
67908	REPAIR EYELID DEFECT
67909	REVISE EYELID DEFECT
67911	REVISE EYELID DEFECT
67912	CORRECTION EYELID W/ IMPLANT
67914	REPAIR EYELID DEFECT
67915	REPAIR EYELID DEFECT
67916	REPAIR EYELID DEFECT
67917	REPAIR EYELID DEFECT
67921	REPAIR EYELID DEFECT
67922	REPAIR EYELID DEFECT
67923	REPAIR EYELID DEFECT
67924	REPAIR EYELID DEFECT
67930	REPAIR EYELID WOUND
67935	REPAIR EYELID WOUND
67938	REMOVE EYELID FOREIGN BODY
67950	REVISION OF EYELID
67961	REVISION OF EYELID
67966	REVISION OF EYELID
67971	RECONSTRUCTION OF EYELID
67973	RECONSTRUCTION OF EYELID
67974	RECONSTRUCTION OF EYELID
67975	RECONSTRUCTION OF EYELID
67999	REVISION OF EYELID
68020	INCISE/DRAIN EYELID LINING
68040	TREATMENT OF EYELID LESIONS
68100	BIOPSY OF EYELID LINING
68110	REMOVE EYELID LINING LESION
68115	REMOVE EYELID LINING LESION
68130	REMOVE EYELID LINING LESION
68135	REMOVE EYELID LINING LESION
68200	TREAT EYELID BY INJECTION
68320	REVISE/GRAFT EYELID LINING
68325	REVISE/GRAFT EYELID LINING
68326	REVISE/GRAFT EYELID LINING
68328	REVISE/GRAFT EYELID LINING
68330	REVISE EYELID LINING
68335	REVISE/GRAFT EYELID LINING
68340	SEPARATE EYELID ADHESIONS
68360	REVISE EYELID LINING
68362	REVISE EYELID LINING
68371	"HARVEST EYE TISSUE, ALOGRAFT"
68399	EYELID LINING SURGERY
68400	INCISE/DRAIN TEAR GLAND
68420	INCISE/DRAIN TEAR SAC
68440	INCISE TEAR DUCT OPENING
68500	REMOVAL OF TEAR GLAND
68505	"PARTIAL REMOVAL, TEAR GLAND"
68510	BIOPSY OF TEAR GLAND
68520	REMOVAL OF TEAR SAC
68525	BIOPSY OF TEAR SAC
68530	CLEARANCE OF TEAR DUCT
68540	REMOVE TEAR GLAND LESION
68550	REMOVE TEAR GLAND LESION
68700	REPAIR TEAR DUCTS
68705	REVISE TEAR DUCT OPENING
68720	CREATE TEAR SAC DRAIN
68745	CREATE TEAR DUCT DRAIN
68750	CREATE TEAR DUCT DRAIN
68760	CLOSE TEAR DUCT OPENING
68761	CLOSE TEAR DUCT OPENING
68770	CLOSE TEAR SYSTEM FISTULA
68800	DILATE TEAR DUCT OPENING(S)
68801	DILATE TEAR DUCT OPENING
68810	PROBE NASOLACRIMAL DUCT
68811	PROBE NASOLACRIMAL DUCT
68815	PROBE NASOLACRIMAL DUCT
68820	EXPLORE TEAR DUCT SYSTEM
68825	EXPLORE TEAR DUCT SYSTEM
68830	REOPEN TEAR DUCT CHANNEL
68840	EXPLORE/IRRIGATE TEAR DUCTS
68850	INJECTION FOR TEAR SAC X-RAY
68899	TEAR DUCT SYSTEM SURGERY
69000	DRAIN EXTERNAL EAR LESION
69005	DRAIN EXTERNAL EAR LESION
69020	DRAIN OUTER EAR CANAL LESION
69090	PIERCE EARLOBES
69100	BIOPSY OF EXTERNAL EAR
69105	BIOPSY OF EXTERNAL EAR CANAL
69110	"REMOVE EXTERNAL EAR, PARTIAL"
69120	REMOVAL OF EXTERNAL EAR
69140	REMOVE EAR CANAL LESION(S)
69145	REMOVE EAR CANAL LESION(S)
69150	EXTENSIVE EAR CANAL SURGERY
69155	EXTENSIVE EAR/NECK SURGERY
69200	CLEAR OUTER EAR CANAL
69205	CLEAR OUTER EAR CANAL
69210	REMOVE IMPACTED EAR WAX
69220	CLEAN OUT MASTOID CAVITY
69221	DEBRIDE MASTOIDECTMY CAVITY SIMPLE BILAT
69222	CLEAN OUT MASTOID CAVITY
69223	"DEBRIDE MASTOIDCTMY CAVITY, COMPLX BILAT"
69300	REVISE EXTERNAL EAR
69310	REBUILD OUTER EAR CANAL
69320	REBUILD OUTER EAR CANAL
69399	OUTER EAR SURGERY PROCEDURE
69400	INFLATE MIDDLE EAR CANAL
69401	INFLATE MIDDLE EAR CANAL
69405	CATHETERIZE MIDDLE EAR CANAL
69410	INSET MIDDLE EAR (BAFFLE)
69420	INCISION OF EARDRUM
69421	INCISION OF EARDRUM
69424	REMOVE VENTILATING TUBE
69425	VENT TUBE REMOV(INSRT BY OTHRPHYS) BILAT
69433	CREATE EARDRUM OPENING
69436	CREATE EARDRUM OPENING
69440	EXPLORATION OF MIDDLE EAR
69450	EARDRUM REVISION
69501	MASTOIDECTOMY
69502	MASTOIDECTOMY
69505	REMOVE MASTOID STRUCTURES
69511	EXTENSIVE MASTOID SURGERY
69530	EXTENSIVE MASTOID SURGERY
69535	REMOVE PART OF TEMPORAL BONE
69540	REMOVE EAR LESION
69550	REMOVE EAR LESION
69552	REMOVE EAR LESION
69554	REMOVE EAR LESION
69601	MASTOID SURGERY REVISION
69602	MASTOID SURGERY REVISION
69603	MASTOID SURGERY REVISION
69604	MASTOID SURGERY REVISION
69605	MASTOID SURGERY REVISION
69610	REPAIR OF EARDRUM
69620	REPAIR OF EARDRUM
69631	REPAIR EARDRUM STRUCTURES
69632	REBUILD EARDRUM STRUCTURES
69633	REBUILD EARDRUM STRUCTURES
69635	REPAIR EARDRUM STRUCTURES
69636	REBUILD EARDRUM STRUCTURES
69637	REBUILD EARDRUM STRUCTURES
69641	REVISE MIDDLE EAR & MASTOID
69642	REVISE MIDDLE EAR & MASTOID
69643	REVISE MIDDLE EAR & MASTOID
69644	REVISE MIDDLE EAR & MASTOID
69645	REVISE MIDDLE EAR & MASTOID
69646	REVISE MIDDLE EAR & MASTOID
69650	RELEASE MIDDLE EAR BONE
69660	REVISE MIDDLE EAR BONE
69661	REVISE MIDDLE EAR BONE
69662	REVISE MIDDLE EAR BONE
69666	REPAIR MIDDLE EAR STRUCTURES
69667	REPAIR MIDDLE EAR STRUCTURES
69670	REMOVE MASTOID AIR CELLS
69676	REMOVE MIDDLE EAR NERVE
69677	TYMPANIC NEURECTOMY BILATERAL
69700	CLOSE MASTOID FISTULA
69710	IMPLANT/REPLACE HEARING AID
69711	REMOVE/REPAIR HEARING AID
69714	IMPLANT TEMPLE BONE W/STIMUL
69715	TEMPLE BNE IMPLNT W/STIMULAT
69717	TEMPLE BONE IMPLANT REVISION
69718	REVISE TEMPLE BONE IMPLANT
69720	RELEASE FACIAL NERVE
69725	RELEASE FACIAL NERVE
69740	REPAIR FACIAL NERVE
69745	REPAIR FACIAL NERVE
69799	MIDDLE EAR SURGERY PROCEDURE
69801	INCISE INNER EAR
69802	INCISE INNER EAR
69805	EXPLORE INNER EAR
69806	EXPLORE INNER EAR
69820	ESTABLISH INNER EAR WINDOW
69840	REVISE INNER EAR WINDOW
69905	REMOVE INNER EAR
69910	REMOVE INNER EAR & MASTOID
69915	INCISE INNER EAR NERVE
69930	IMPLANT COCHLEAR DEVICE
69949	INNER EAR SURGERY PROCEDURE
69950	INCISE INNER EAR NERVE
69955	RELEASE FACIAL NERVE
69960	RELEASE INNER EAR CANAL
69965	DELETED
69970	REMOVE INNER EAR LESION
69979	TEMPORAL BONE SURGERY
69990	MICROSURGERY ADD-ON
70010	CONTRAST X-RAY OF BRAIN
70011	CONTRAST X-RAY OF BRAIN
70015	CONTRAST X-RAY OF BRAIN
70016	CONTRAST X-RAY OF BRAIN
70030	X-RAY EYE FOR FOREIGN BODY
70040	EYE LOCALIZ FOREIGN BODY DELETED 3/88
70050	EYE DETECT FOREIGN BODY DELETED 3/88
70100	X-RAY EXAM OF JAW
70110	X-RAY EXAM OF JAW
70120	X-RAY EXAM OF MASTOIDS
70130	X-RAY EXAM OF MASTOIDS
70134	X-RAY EXAM OF MIDDLE EAR
70140	X-RAY EXAM OF FACIAL BONES
70150	X-RAY EXAM OF FACIAL BONES
70160	X-RAY EXAM OF NASAL BONES
70170	X-RAY EXAM OF TEAR DUCT
70171	X-RAY EXAM OF TEAR DUCT
70190	X-RAY EXAM OF EYE SOCKETS
70200	X-RAY EXAM OF EYE SOCKETS
70210	X-RAY EXAM OF SINUSES
70220	X-RAY EXAM OF SINUSES
70240	"X-RAY EXAM, PITUITARY SADDLE"
70250	X-RAY EXAM OF SKULL
70260	X-RAY EXAM OF SKULL
70300	X-RAY EXAM OF TEETH
70310	X-RAY EXAM OF TEETH
70320	FULL MOUTH X-RAY OF TEETH
70328	X-RAY EXAM OF JAW JOINT
70330	X-RAY EXAM OF JAW JOINTS
70332	X-RAY EXAM OF JAW JOINT
70333	X-RAY EXAM OF JAW JOINT
70336	"MAGNETIC IMAGE, JAW JOINT"
70350	X-RAY HEAD FOR ORTHODONTIA
70355	PANORAMIC X-RAY OF JAWS
70360	X-RAY EXAM OF NECK
70370	THROAT X-RAY & FLUOROSCOPY
70371	"SPEECH EVALUATION, COMPLEX"
70373	CONTRAST X-RAY OF LARYNX
70374	CONTRAST X-RAY OF LARYNX
70380	X-RAY EXAM OF SALIVARY GLAND
70390	X-RAY EXAM OF SALIVARY DUCT
70391	X-RAY EXAM OF SALIVARY DUCT
70450	CT HEAD/BRAIN W/O DYE
70460	CT HEAD/BRAIN W/DYE
70470	CT HEAD/BRAIN W/O & W/ DYE
70480	CT ORBIT/EAR/FOSSA W/O DYE
70481	CT ORBIT/EAR/FOSSA W/DYE
70482	CT ORBIT/EAR/FOSSA W/O&W DYE
70486	CT MAXILLOFACIAL W/O DYE
70487	CT MAXILLOFACIAL W/DYE
70488	CT MAXILLOFACIAL W/O & W DYE
70490	CT SOFT TISSUE NECK W/O DYE
70491	CT SOFT TISSUE NECK W/DYE
70492	CT SFT TSUE NCK W/O & W/DYE
70496	"CT ANGIOGRAPHY, HEAD"
70498	"CT ANGIOGRAPHY, NECK"
70540	MRI ORBIT/FACE/NECK W/O DYE
70541	"MAGNETIC IMAGE, HEAD (MRA)"
70542	MRI ORBIT/FACE/NECK W/DYE
70543	MRI ORBT/FAC/NCK W/O & W DYE
70544	MR ANGIOGRAPHY HEAD W/O DYE
70545	MR ANGIOGRAPHY HEAD W/DYE
70546	MR ANGIOGRAPH HEAD W/O&W DYE
70547	MR ANGIOGRAPHY NECK W/O DYE
70548	MR ANGIOGRAPHY NECK W/DYE
70549	MR ANGIOGRAPH NECK W/O&W DYE
70551	MRI BRAIN W/O DYE
70552	MRI BRAIN W/ DYE
70553	MRI BRAIN W/O & W/ DYE
70557	MRI BRAIN W/O DYE
70558	MRI BRAIN W/ DYE
70559	MRI BRAIN W/O & W/ DYE
71010	CHEST X-RAY
71015	CHEST X-RAY
71020	CHEST X-RAY
71021	CHEST X-RAY
71022	CHEST X-RAY
71023	CHEST X-RAY AND FLUOROSCOPY
71030	CHEST X-RAY
71034	CHEST X-RAY AND FLUOROSCOPY
71035	CHEST X-RAY
71036	X-RAY GUIDANCE FOR BIOPSY
71037	X-RAY GUIDANCE FOR BIOPSY
71038	X-RAY GUIDANCE FOR BIOPSY
71040	CONTRAST X-RAY OF BRONCHI
71041	CONTRAST X-RAY OF BRONCHI
71060	CONTRAST X-RAY OF BRONCHI
71061	CONTRAST X-RAY OF BRONCHI
71062	PRE-OPERATIVE CHEST X-RAY (NOT CPT)
71090	X-RAY & PACEMAKER INSERTION
71100	X-RAY EXAM OF RIBS
71101	X-RAY EXAM OF RIBS/CHEST
71110	X-RAY EXAM OF RIBS
71111	X-RAY EXAM OF RIBS/ CHEST
71120	X-RAY EXAM OF BREASTBONE
71130	X-RAY EXAM OF BREASTBONE
71250	CT THORAX W/O DYE
71260	CT THORAX W/DYE
71270	CT THORAX W/O & W/ DYE
71275	"CT ANGIOGRAPHY, CHEST"
71550	MRI CHEST W/O DYE
71551	MRI CHEST W/DYE
71552	MRI CHEST W/O & W/DYE
71555	MRI ANGIO CHEST W OR W/O DYE
72010	X-RAY EXAM OF SPINE
72020	X-RAY EXAM OF SPINE
72040	X-RAY EXAM OF NECK SPINE
72050	X-RAY EXAM OF NECK SPINE
72052	X-RAY EXAM OF NECK SPINE
72069	X-RAY EXAM OF TRUNK SPINE
72070	X-RAY EXAM OF THORACIC SPINE
72072	X-RAY EXAM OF THORACIC SPINE
72074	X-RAY EXAM OF THORACIC SPINE
72080	X-RAY EXAM OF TRUNK SPINE
72090	X-RAY EXAM OF TRUNK SPINE
72100	X-RAY EXAM OF LOWER SPINE
72110	X-RAY EXAM OF LOWER SPINE
72114	X-RAY EXAM OF LOWER SPINE
72120	X-RAY EXAM OF LOWER SPINE
72125	CT NECK SPINE W/O DYE
72126	CT NECK SPINE W/DYE
72127	CT NECK SPINE W/O & W/DYE
72128	CT CHEST SPINE W/O DYE
72129	CT CHEST SPINE W/DYE
72130	CT CHEST SPINE W/O & W/DYE
72131	CT LUMBAR SPINE W/O DYE
72132	CT LUMBAR SPINE W/DYE
72133	CT LUMBAR SPINE W/O & W/DYE
72141	MRI NECK SPINE W/O DYE
72142	MRI NECK SPINE W/DYE
72143	MAGNETIC RESONANCE IMAGING THORACIC
72144	MAGNETIC RESONANCE IMAGING LUMBAR
72146	MRI CHEST SPINE W/O DYE
72147	MRI CHEST SPINE W/DYE
72148	MRI LUMBAR SPINE W/O DYE
72149	MRI LUMBAR SPINE W/DYE
72156	MRI NECK SPINE W/O & W/DYE
72157	MRI CHEST SPINE W/O & W/DYE
72158	MRI LUMBAR SPINE W/O & W/DYE
72159	MR ANGIO SPINE W/O&W/DYE
72170	X-RAY EXAM OF PELVIS
72180	PELVIS STEREO
72190	X-RAY EXAM OF PELVIS
72191	CT ANGIOGRAPH PELV W/O&W/DYE
72192	CT PELVIS W/O DYE
72193	CT PELVIS W/DYE
72194	CT PELVIS W/O & W/DYE
72195	MRI PELVIS W/O DYE
72196	MRI PELVIS W/DYE
72197	MRI PELVIS W/O & W/DYE
72198	MR ANGIO PELVIS W/O & W/DYE
72200	X-RAY EXAM SACROILIAC JOINTS
72202	X-RAY EXAM SACROILIAC JOINTS
72220	X-RAY EXAM OF TAILBONE
72240	CONTRAST X-RAY OF NECK SPINE
72241	CONTRAST X-RAY OF NECK SPINE
72255	"CONTRAST X-RAY, THORAX SPINE"
72256	CONTRAST X-RAY THORAX SPINE
72265	"CONTRAST X-RAY, LOWER SPINE"
72266	CONTRAST X-RAY LOWER SPINE
72270	"CONTRAST X-RAY, SPINE"
72271	CONTRAST X-RAY OF SPINE
72275	EPIDUROGRAPHY
72285	X-RAY C/T SPINE DISK
72286	X-RAY OF NECK SPINE DISK
72295	X-RAY OF LOWER SPINE DISK
72296	X-RAY OF LOWER SPINE DISK
73000	X-RAY EXAM OF COLLAR BONE
73010	X-RAY EXAM OF SHOULDER BLADE
73020	X-RAY EXAM OF SHOULDER
73030	X-RAY EXAM OF SHOULDER
73040	CONTRAST X-RAY OF SHOULDER
73041	CONTRAST X-RAY OF SHOULDER
73050	X-RAY EXAM OF SHOULDERS
73060	X-RAY EXAM OF HUMERUS
73070	X-RAY EXAM OF ELBOW
73080	X-RAY EXAM OF ELBOW
73085	CONTRAST X-RAY OF ELBOW
73086	CONTRAST X-RAY OF ELBOW
73090	X-RAY EXAM OF FOREARM
73092	"X-RAY EXAM OF ARM, INFANT"
73100	X-RAY EXAM OF WRIST
73110	X-RAY EXAM OF WRIST
73115	CONTRAST X-RAY OF WRIST
73116	CONTRAST X-RAY OF WRIST
73117	X-RAY MOTION STUDY OF THE WRIST
73120	X-RAY EXAM OF HAND
73130	X-RAY EXAM OF HAND
73131	RADIOLOGICAL EXAM OF HAND ( FOUR VIEWS )
73140	X-RAY EXAM OF FINGER(S)
73200	CT UPPER EXTREMITY W/O DYE
73201	CT UPPER EXTREMITY W/DYE
73202	CT UPPR EXTREMITY W/O&W/DYE
73206	CT ANGIO UPR EXTRM W/O&W/DYE
73218	MRI UPPER EXTREMITY W/O DYE
73219	MRI UPPER EXTREMITY W/DYE
73220	MRI UPPR EXTREMITY W/O&W/DYE
73221	MRI JOINT UPR EXTREM W/O DYE
73222	MRI JOINT UPR EXTREM W/DYE
73223	MRI JOINT UPR EXTR W/O&W/DYE
73225	MR ANGIO UPR EXTR W/O&W/DYE
73500	X-RAY EXAM OF HIP
73510	X-RAY EXAM OF HIP
73520	X-RAY EXAM OF HIPS
73525	CONTRAST X-RAY OF HIP
73526	CONTRAST X-RAY OF HIP
73530	X-RAY EXAM OF HIP
73540	X-RAY EXAM OF PELVIS & HIPS
73542	"X-RAY EXAM, SACROILIAC JOINT"
73550	X-RAY EXAM OF THIGH
73560	"X-RAY EXAM OF KNEE, 1 OR 2"
73562	"X-RAY EXAM OF KNEE, 3"
73564	"X-RAY EXAM, KNEE, 4 OR MORE"
73565	X-RAY EXAM OF KNEES
73580	CONTRAST X-RAY OF KNEE JOINT
73581	CONTRAST X-RAY OF KNEE JOINT
73590	X-RAY EXAM OF LOWER LEG
73592	"X-RAY EXAM OF LEG, INFANT"
73600	X-RAY EXAM OF ANKLE
73610	X-RAY EXAM OF ANKLE
73615	CONTRAST X-RAY OF ANKLE
73616	CONTRAST X-RAY OF ANKLE
73620	X-RAY EXAM OF FOOT
73630	X-RAY EXAM OF FOOT
73631	 ADIOLOGICAL EXAM OF FOOT ( FOUR VIEWS )
73650	X-RAY EXAM OF HEEL
73660	X-RAY EXAM OF TOE(S)
73700	CT LOWER EXTREMITY W/O DYE
73701	CT LOWER EXTREMITY W/DYE
73702	CT LWR EXTREMITY W/O&W/DYE
73706	CT ANGIO LWR EXTR W/O&W/DYE
73718	MRI LOWER EXTREMITY W/O DYE
73719	MRI LOWER EXTREMITY W/DYE
73720	MRI LWR EXTREMITY W/O&W/DYE
73721	MRI JNT OF LWR EXTRE W/O DYE
73722	MRI JOINT OF LWR EXTR W/DYE
73723	MRI JOINT LWR EXTR W/O&W/DYE
73725	MR ANG LWR EXT W OR W/O DYE
74000	X-RAY EXAM OF ABDOMEN
74010	X-RAY EXAM OF ABDOMEN
74020	X-RAY EXAM OF ABDOMEN
74022	"X-RAY EXAM SERIES, ABDOMEN"
74150	CT ABDOMEN W/O DYE
74160	CT ABDOMEN W/DYE
74170	CT ABDOMEN W/O &W /DYE
74175	CT ANGIO ABDOM W/O & W/DYE
74181	MRI ABDOMEN W/O DYE
74182	MRI ABDOMEN W/DYE
74183	MRI ABDOMEN W/O & W/DYE
74185	"MRI ANGIO, ABDOM W ORW/O DYE"
74190	X-RAY EXAM OF PERITONEUM
74210	CONTRST X-RAY EXAM OF THROAT
74220	"CONTRAST X-RAY, ESOPHAGUS"
74230	"CINE/VID X-RAY, THROAT/ESOPH"
74235	REMOVE ESOPHAGUS OBSTRUCTION
74240	"X-RAY EXAM, UPPER GI TRACT"
74241	"X-RAY EXAM, UPPER GI TRACT"
74245	"X-RAY EXAM, UPPER GI TRACT"
74246	CONTRST X-RAY UPPR GI TRACT
74247	CONTRST X-RAY UPPR GI TRACT
74249	CONTRST X-RAY UPPR GI TRACT
74250	X-RAY EXAM OF SMALL BOWEL
74251	X-RAY EXAM OF SMALL BOWEL
74260	X-RAY EXAM OF SMALL BOWEL
74270	CONTRAST X-RAY EXAM OF COLON
74280	CONTRAST X-RAY EXAM OF COLON
74283	CONTRAST X-RAY EXAM OF COLON
74290	"CONTRAST X-RAY, GALLBLADDER"
74291	"CONTRAST X-RAYS, GALLBLADDER"
74300	X-RAY BILE DUCTS/PANCREAS
74301	X-RAYS AT SURGERY ADD-ON
74305	X-RAY BILE DUCTS/PANCREAS
74310	DELETED
74315	DELETED
74320	CONTRAST X-RAY OF BILE DUCTS
74321	CONTRAST X-RAY OF BILE DUCTS
74327	X-RAY BILE STONE REMOVAL
74328	X-RAY BILE DUCT ENDOSCOPY
74329	X-RAY FOR PANCREAS ENDOSCOPY
74330	X-RAY BILE/PANC ENDOSCOPY
74340	X-RAY GUIDE FOR GI TUBE
74350	"X-RAY GUIDE, STOMACH TUBE"
74351	"X-RAY GUIDE, STOMACH TUBE"
74355	"X-RAY GUIDE, INTESTINAL TUBE"
74356	"X-RAY GUIDE, INTESTINAL TUBE"
74360	"X-RAY GUIDE, GI DILATION"
74361	"X-RAY GUIDE, GI DILATION"
74363	"X-RAY, BILE DUCT DILATION"
74400	"CONTRST X-RAY, URINARY TRACT"
74405	CONTRAST X-RAY URINARY TRACT
74410	"CONTRST X-RAY, URINARY TRACT"
74415	"CONTRST X-RAY, URINARY TRACT"
74420	"CONTRST X-RAY, URINARY TRACT"
74425	"CONTRST X-RAY, URINARY TRACT"
74426	CONTRAST X-RAY URINARY TRACT
74430	"CONTRAST X-RAY, BLADDER"
74431	CONTRAST X-RAY OF BLADDER
74440	"X-RAY, MALE GENITAL TRACT"
74441	XRAY EXAM MALE GENITAL TRACT
74445	X-RAY EXAM OF PENIS
74446	X-RAY EXAM OF PENIS
74450	"X-RAY, URETHRA/BLADDER"
74451	X-RAY EXAM URETHRA/BLADDER
74455	"X-RAY, URETHRA/BLADDER"
74456	X-RAY EXAM URETHRA/BLADDER
74470	X-RAY EXAM OF KIDNEY LESION
74471	X-RAY EXAM OF KIDNEY LESION
74475	"X-RAY CONTROL, CATH INSERT"
74476	XRAY CONTROL CATHETER INSERT
74480	"X-RAY CONTROL, CATH INSERT"
74481	XRAY CONTROL CATHETER INSERT
74485	"X-RAY GUIDE, GU DILATION"
74486	"X-RAY GUIDE, GU DILATION"
74710	X-RAY MEASUREMENT OF PELVIS
74720	ABD FETAL AGE POS PLAC LOG ONE
74725	ABD FETAL AGE MULTIPLE VIEWS
74740	"X-RAY, FEMALE GENITAL TRACT"
74741	X-RAY FEMALE GENITAL TRACT
74742	"X-RAY, FALLOPIAN TUBE"
74775	X-RAY EXAM OF PERINEUM
75500	CINEMA X-RAY HEART VESSELS
75501	CINEMA X-RAY HEART VESSELS
75505	X-RAY EXAM OF HEART VESSELS
75506	X-RAY EXAM OF HEART VESSELS
75507	X-RAY EXAM OF HEART VESSELS
75509	X-RAY EXAM OF HEART VESSELS
75519	HEART X-RAY/CATHETERIZATION
75520	HEART X-RAY/CATHETERIZATION
75523	HEART X-RAY/CATHETERIZATION
75524	HEART X-RAY/CATHETERIZATION
75527	HEART X-RAY/CATHETERIZATION
75528	HEART X-RAY/CATHETERIZATION
75552	HEART MRI FOR MORPH W/O DYE
75553	HEART MRI FOR MORPH W/DYE
75554	CARDIAC MRI/FUNCTION
