RXN_CD	RXN_NM	cnt
1536140	Chlorpheniramine Tannate 12 MG Oral Tablet	2
1293040	Chlorpheniramine Tannate 2 MG / methscopolamine nitrate 1.5 MG Chewable Tablet	2
1293042	Chlorpheniramine Tannate 2 MG / methscopolamine nitrate 1.5 MG Chewable Tablet [Dexodryl]	1
1293482	Chlorpheniramine Tannate 4.5 MG / Phenylephrine Tannate 5 MG Chewable Tablet	2
1293484	Chlorpheniramine Tannate 4.5 MG / Phenylephrine Tannate 5 MG Chewable Tablet [Rynatan]	1
1293494	Chlorpheniramine Tannate 8 MG / Phenylephrine Tannate 25 MG / PYRILAMINE TANNATE 25 MG Oral Tablet	9
1366948	Chlorpheniramine Tannate 8 MG / Phenylephrine Tannate 25 MG Oral Tablet	3
1366950	Chlorpheniramine Tannate 8 MG / Phenylephrine Tannate 25 MG Oral Tablet [Ricobid]	1
1293487	Chlorpheniramine Tannate 9 MG / Phenylephrine Tannate 25 MG Oral Tablet	6
1294491	Chlorpheniramine Tannate 9 MG / Phenylephrine Tannate 25 MG Oral Tablet [Ny-Tannic]	1
1293489	Chlorpheniramine Tannate 9 MG / Phenylephrine Tannate 25 MG Oral Tablet [Rynatan]	1
807770	Chlorpram	1
2403	Chlorpromazine	28
199023	Chlorpromazine 100 MG Rectal Suppository	2
992693	Chlorpromazine 100 MG Rectal Suppository [Thorazine]	1
992689	Chlorpromazine 25 MG Rectal Suppository	2
992691	Chlorpromazine 25 MG Rectal Suppository [Thorazine]	1
104728	Chlorpromazine hydrochloride	15
991039	Chlorpromazine hydrochloride 10 MG Oral Tablet	2
991041	Chlorpromazine hydrochloride 10 MG Oral Tablet [Thorazine]	1
991044	Chlorpromazine hydrochloride 100 MG Oral Tablet	2
991046	Chlorpromazine hydrochloride 100 MG Oral Tablet [Thorazine]	1
991053	Chlorpromazine hydrochloride 100 MG/ML Oral Solution	2
991071	Chlorpromazine hydrochloride 150 MG Extended Release Oral Capsule	2
992706	Chlorpromazine hydrochloride 150 MG Extended Release Oral Capsule [Thorazine]	1
991184	Chlorpromazine hydrochloride 2 MG/ML Oral Solution	2
991186	Chlorpromazine hydrochloride 2 MG/ML Oral Solution [Thorazine]	1
991188	Chlorpromazine hydrochloride 200 MG Oral Tablet	2
991190	Chlorpromazine hydrochloride 200 MG Oral Tablet [Thorazine]	1
991194	Chlorpromazine hydrochloride 25 MG Oral Tablet	2
991196	Chlorpromazine hydrochloride 25 MG Oral Tablet [Thorazine]	1
991328	Chlorpromazine hydrochloride 30 MG Extended Release Oral Capsule	2
992708	Chlorpromazine hydrochloride 30 MG Extended Release Oral Capsule [Thorazine]	1
991332	Chlorpromazine hydrochloride 30 MG/ML Oral Solution	2
991336	Chlorpromazine hydrochloride 50 MG Oral Tablet	2
991338	Chlorpromazine hydrochloride 50 MG Oral Tablet [Thorazine]	1
991340	Chlorpromazine hydrochloride 75 MG Extended Release Oral Capsule	2
991343	Chlorpromazine hydrochloride 75 MG Extended Release Oral Capsule [Thorazine]	1
2404	Chlorpropamide	7
197495	Chlorpropamide 100 MG Oral Tablet	2
105369	Chlorpropamide 100 MG Oral Tablet [Diabinese]	1
197496	Chlorpropamide 250 MG Oral Tablet	4
201919	Chlorpropamide 250 MG Oral Tablet [Diabinese]	1
542032	Chlorpropamide 250 MG Oral Tablet [Insulase]	1
700638	ChlorTan	1
700634	ChlorTan D	1
2408	Chlortetracycline	4
313912	Chlortetracycline 0.01 MG/MG Ophthalmic Ointment	2
42545	Chlortetracycline Hydrochloride	2
2409	Chlorthalidone	27
214418	Chlorthalidone / Clonidine	9
197497	Chlorthalidone 100 MG Oral Tablet	2
884192	Chlorthalidone 15 MG / Clonidine Hydrochloride 0.1 MG Oral Tablet	3
884196	Chlorthalidone 15 MG / Clonidine Hydrochloride 0.1 MG Oral Tablet [Clorpres]	1
884211	Chlorthalidone 15 MG / Clonidine Hydrochloride 0.1 MG Oral Tablet [Combipres]	1
884198	Chlorthalidone 15 MG / Clonidine Hydrochloride 0.2 MG Oral Tablet	3
884202	Chlorthalidone 15 MG / Clonidine Hydrochloride 0.2 MG Oral Tablet [Clorpres]	1
884215	Chlorthalidone 15 MG / Clonidine Hydrochloride 0.2 MG Oral Tablet [Combipres]	1
884203	Chlorthalidone 15 MG / Clonidine Hydrochloride 0.3 MG Oral Tablet	3
884207	Chlorthalidone 15 MG / Clonidine Hydrochloride 0.3 MG Oral Tablet [Clorpres]	1
884231	Chlorthalidone 15 MG / Clonidine Hydrochloride 0.3 MG Oral Tablet [Combipres]	1
197498	Chlorthalidone 15 MG Oral Tablet	2
214081	Chlorthalidone 15 MG Oral Tablet [Thalitone]	1
205364	Chlorthalidone 25 MG / Reserpine 0.125 MG Oral Tablet	2
197499	Chlorthalidone 25 MG Oral Tablet	4
214082	Chlorthalidone 25 MG Oral Tablet [Hygroton]	1
214083	Chlorthalidone 25 MG Oral Tablet [Thalitone]	1
205365	Chlorthalidone 50 MG / Reserpine 0.25 MG Oral Tablet	2
197500	Chlorthalidone 50 MG Oral Tablet	3
201262	Chlorthalidone 50 MG Oral Tablet [Hygroton]	1
2410	Chlorzoxazone	15
197501	Chlorzoxazone 250 MG Oral Tablet	5
1088934	Chlorzoxazone 375 MG Oral Tablet	2
1189098	Chlorzoxazone 375 MG Oral Tablet [Lorzone]	1
197502	Chlorzoxazone 500 MG Oral Tablet	5
214097	Chlorzoxazone 500 MG Oral Tablet [Parafon Forte DSC]	1
542131	Chlorzoxazone 500 MG Oral Tablet [Relax-DS]	1
214098	Chlorzoxazone 500 MG Oral Tablet [Relaxazone]	1
1088936	Chlorzoxazone 750 MG Oral Tablet	2
1189100	Chlorzoxazone 750 MG Oral Tablet [Lorzone]	1
216044	Chocolaxed	1
216045	Cholac	1
352535	Cholan-HMB	1
1608269	Cholbam	2
2418	Cholecalciferol	793
1114846	Cholecalciferol / Chondroitin Sulfates / Glucosamine	4
1593743	Cholecalciferol / Folic Acid	25
1193036	Cholecalciferol / Folic Acid / Omega-3 Acid Ethyl Esters (USP) / Phytosterols / pyridoxine / Vitamin B 12	4
1008761	Cholecalciferol / Glucosamine	2
1375959	Cholecalciferol / Glucose	7
1432985	Cholecalciferol / Inulin	2
1605382	Cholecalciferol / Lactobacillus reuteri	1
1370012	Cholecalciferol / Magnesium Oxide / Turmeric extract	4
1312979	Cholecalciferol / Polysaccharide iron complex	2
1008214	Cholecalciferol / Sodium Fluoride	2
1789538	Cholecalciferol / tricalcium phosphate	21
1007121	Cholecalciferol / Vitamin A	42
1366142	Cholecalciferol / Vitamin E	3
1312502	Cholecalciferol 100 UNT/ML Oral Solution	4
1089738	Cholecalciferol 1000 UNT / docosahexaenoic acid 200 MG / Eicosapentaenoic Acid 300 MG / Vitamin E 1 UNT Oral Capsule [Sea-Omega Plus D]	1
1193037	Cholecalciferol 1000 UNT / Folic Acid 1 MG / Omega-3 Acid Ethyl Esters (USP) 500 MG / Phytosterols 200 MG / Pyridoxine Hydrochloride 12.5 MG / Vitamin B 12 0.5 MG Oral Capsule	4
1193046	Cholecalciferol 1000 UNT / Folic Acid 1 MG / Omega-3 Acid Ethyl Esters (USP) 500 MG / Phytosterols 200 MG / Pyridoxine Hydrochloride 12.5 MG / Vitamin B 12 0.5 MG Oral Capsule [Animi-3 with Vitamin D]	1
1246098	Cholecalciferol 1000 UNT / Omega-3 Acid Ethyl Esters (USP) 350 MG Oral Capsule	3
1041796	Cholecalciferol 1000 UNT / Omega-3 Acid Ethyl Esters (USP) 500 MG Oral Capsule	2
1291595	Cholecalciferol 1000 UNT / Omega-3 Acid Ethyl Esters (USP) 900 MG Delayed Release Oral Capsule	2
880340	Cholecalciferol 1000 UNT Chewable Tablet	14
1486349	Cholecalciferol 1000 UNT Disintegrating Oral Tablet	2
245500	Cholecalciferol 1000 UNT Oral Capsule	21
199362	Cholecalciferol 1000 UNT Oral Tablet	23
891441	Cholecalciferol 1000 UNT/ACTUAT Mucosal Spray	4
685054	Cholecalciferol 10000 UNT Oral Capsule	6
967919	Cholecalciferol 10000 UNT Oral Capsule [Maximum D3]	1
248506	Cholecalciferol 10000 UNT Oral Tablet	2
1088134	Cholecalciferol 10000 UNT/ML Oral Solution	8
829998	Cholecalciferol 13300 UNT/ML Oral Solution	6
1366143	Cholecalciferol 14000 UNT / Vitamin E 34 UNT Oral Wafer	3
1366149	Cholecalciferol 14000 UNT / Vitamin E 34 UNT Oral Wafer [Replesta NX]	1
1792327	Cholecalciferol 14000 UNT Oral Capsule	2
891692	Cholecalciferol 14286 UNT/ML Oral Solution	10
1312986	Cholecalciferol 20 UNT/ML / Polysaccharide iron complex 15 MG/ML Oral Solution [NovaFerrum D]	1
1313927	Cholecalciferol 20 UNT/ML / Polysaccharide iron complex 25 MG/ML Oral Solution	2
1313933	Cholecalciferol 20 UNT/ML / Polysaccharide iron complex 25 MG/ML Oral Solution [Novaferrum 125]	1
762908	Cholecalciferol 200 UNT / Glucosamine 1500 MG Oral Tablet	2
829749	Cholecalciferol 200 UNT / Glucosamine hydrochloride 1000 MG Oral Tablet	1
1233031	Cholecalciferol 2000 UNT Chewable Tablet	2
1148599	Cholecalciferol 2000 UNT Disintegrating Oral Tablet	2
804146	Cholecalciferol 2000 UNT Oral Capsule	19
801663	Cholecalciferol 2000 UNT Oral Tablet	13
1098887	Cholecalciferol 2000 UNT Oral Tablet [D3 Dots]	1
1116511	Cholecalciferol 2000 UNT Oral Tablet [Thera-D]	1
1291265	Cholecalciferol 250 UNT / Omega-3 Acid Ethyl Esters (USP) 667 MG Oral Capsule	6
1790877	Cholecalciferol 2500 UNT / Folic Acid 1 MG Oral Tablet	2
1150266	Cholecalciferol 25000 UNT Oral Capsule	2
1435917	Cholecalciferol 25000 UNT Oral Capsule [Decara]	1
1370013	Cholecalciferol 3000 UNT / Magnesium Oxide 500 MG / Turmeric extract 150 MG Oral Capsule	2
866406	Cholecalciferol 3000 UNT Oral Tablet	2
829993	Cholecalciferol 33300 UNT/ML Oral Solution	6
1593744	Cholecalciferol 3775 UNT / Folic Acid 1 MG Oral Capsule	7
1375985	Cholecalciferol 400 UNT / Glucose 4000 MG Chewable Tablet	3
1789539	Cholecalciferol 400 UNT / tricalcium phosphate 658 MG Chewable Tablet	5
1789542	Cholecalciferol 400 UNT / tricalcium phosphate 658 MG Chewable Tablet [Caltrate Gummy Bites]	1
702606	Cholecalciferol 400 UNT / Vitamin A 10000 UNT Oral Tablet	5
705726	Cholecalciferol 400 UNT / Vitamin A 5000 UNT Oral Capsule	34
846138	Cholecalciferol 400 UNT Chewable Tablet	12
435020	Cholecalciferol 400 UNT Oral Capsule	8
309263	Cholecalciferol 400 UNT Oral Tablet	16
209638	Cholecalciferol 400 UNT Oral Tablet [Delta D3]	1
1596005	Cholecalciferol 400 UNT/ML / Sodium Fluoride 0.55 MG/ML Oral Solution	2
251154	Cholecalciferol 400 UNT/ML Oral Solution	26
1794559	Cholecalciferol 400 UNT/ML Oral Solution [D-Vi-Sol]	2
1092380	Cholecalciferol 4000 UNT Oral Capsule	3
1115877	Cholecalciferol 4000 UNT Oral Tablet	2
1116514	Cholecalciferol 4000 UNT Oral Tablet [Thera-D]	1
1114847	Cholecalciferol 500 UNT / Chondroitin Sulfates 600 MG / Glucosamine 750 MG Oral Tablet	3
1809754	Cholecalciferol 500 UNT / Folic Acid 1 MG Oral Tablet	2
1432986	Cholecalciferol 500 UNT / Inulin 2500 MG Chewable Tablet	2
1720258	Cholecalciferol 5000 UNT / Folic Acid 1 MG Oral Tablet	4
1233032	Cholecalciferol 5000 UNT Chewable Tablet	3
1746494	Cholecalciferol 5000 UNT Disintegrating Oral Tablet	2
240029	Cholecalciferol 5000 UNT Oral Capsule	17
857466	Cholecalciferol 5000 UNT Oral Tablet	10
885489	Cholecalciferol 5000 UNT/ML Oral Solution	6
705728	Cholecalciferol 50000 UNT Oral Capsule	6
1488353	Cholecalciferol 50000 UNT Oral Capsule [Decara]	1
1291276	Cholecalciferol 50000 UNT Oral Tablet	4
1303916	Cholecalciferol 50000 UNT Oral Tablet [Dialyvite Vitamin D3 Max]	1
422826	Cholecalciferol 50000 UNT/ML Oral Solution	4
1601102	Cholecalciferol 5750 UNT / Folic Acid 1 MG Oral Capsule	3
1375960	Cholecalciferol 6.67 UNT/ML / Glucose 250 MG/ML Oral Solution	3
1423393	Cholecalciferol 6.67 UNT/ML / Glucose 250 MG/ML Oral Solution [ReliOn Glucose]	1
829995	Cholecalciferol 66700 UNT/ML Oral Solution	6
1148597	Cholecalciferol 80 UNT/ML Oral Solution	4
1088538	Cholecalciferol 8000 UNT/ML Oral Solution [Bio-D-Mulsion]	1
48032	Choledyl-SA	4
2427	Cholera Vaccine	2
603062	Cholera Vaccine 16 UNT/ML Injectable Suspension	2
347674	Cholera Vaccine 8 UNT/ML Injectable Suspension	2
2438	Cholesterol	3
1088596	Cholesterol Management	1
346223	Cholestin	1
2447	Cholestyramine Resin	24
848943	Cholestyramine Resin 4000 MG Powder for Oral Suspension	14
848949	Cholestyramine Resin 4000 MG Powder for Oral Suspension [Questran]	2
1440856	Cholic Acid	4
1440861	Cholic Acid 250 MG Oral Capsule	2
1608274	Cholic Acid 250 MG Oral Capsule [Cholbam]	1
1440868	Cholic Acid 50 MG Oral Capsule	2
1608276	Cholic Acid 50 MG Oral Capsule [Cholbam]	1
2449	Choline	42
214421	Choline / dexpanthenol	2
1008130	Choline / Glutamine / Inositol	1
1007843	Choline / Inositol	1
1007190	Choline / Inositol / Lysine / Methionine / Vitamin B 12	1
596050	Choline / Magnesium Salicylate	22
309270	Choline 25 MG / dexpanthenol 50 MG Oral Tablet	2
214104	Choline 25 MG / dexpanthenol 50 MG Oral Tablet [Ilopan Choline]	1
359765	Choline 300 MG / Inositol 150 MG / Lysine 15 MG / Methionine 150 MG / Vitamin B 12 0.025 MG Oral Capsule	3
283272	Choline 400 MG / Glutamine 500 MG / Inositol 50 MG Oral Tablet	1
198579	Choline 500 MG Oral Tablet	1
199879	Choline 648 MG Oral Capsule	2
198580	Choline 648 MG Oral Tablet	1
245810	Choline 65 MG Oral Tablet	2
198581	Choline 650 MG Oral Tablet	4
2451	Choline Bitartrate	8
199207	Choline Bitartrate 250 MG / Inositol 250 MG Oral Tablet	1
200044	Choline Bitartrate 250 MG Oral Tablet	1
577859	Choline Bitartrate 648 MG Oral Capsule	2
577799	Choline Bitartrate 648 MG Oral Tablet	1
1425426	Choline Chloride	1
2453	Choline Citrate	2
283315	Choline Citrate 650 MG Oral Tablet	2
1433887	Choline Fenofibrate	2
215799	Choline Magnesium Trisalicyclate	1
577815	Choline Magnesium Trisalicyclate 1000 MG Oral Tablet	6
577817	Choline Magnesium Trisalicyclate 500 MG Oral Tablet	7
577821	Choline Magnesium Trisalicyclate 750 MG Oral Tablet	5
20974	choline salicylate	1
309274	choline salicylate 174 MG/ML Oral Solution	2
211394	choline salicylate 174 MG/ML Oral Solution [Arthropan]	1
309272	choline salicylate 293 MG / Magnesium Salicylate 362 MG Oral Tablet	7
214109	choline salicylate 293 MG / Magnesium Salicylate 362 MG Oral Tablet [Tricosal]	1
201117	choline salicylate 293 MG / Magnesium Salicylate 362 MG Oral Tablet [Trilisate]	1
313892	choline salicylate 440 MG / Magnesium Salicylate 544 MG Oral Tablet	5
214111	choline salicylate 440 MG / Magnesium Salicylate 544 MG Oral Tablet [Tricosal]	1
214112	choline salicylate 440 MG / Magnesium Salicylate 544 MG Oral Tablet [Trilisate]	1
309273	choline salicylate 58.6 MG/ML / Magnesium Salicylate 72.4 MG/ML Oral Solution	4
214116	choline salicylate 58.6 MG/ML / Magnesium Salicylate 72.4 MG/ML Oral Solution [Trilisate]	1
309271	choline salicylate 587 MG / Magnesium Salicylate 725 MG Oral Tablet	6
214114	choline salicylate 587 MG / Magnesium Salicylate 725 MG Oral Tablet [Tricosal]	1
214115	choline salicylate 587 MG / Magnesium Salicylate 725 MG Oral Tablet [Trilisate]	1
216049	Cholografin Meglumine	1
1314214	Chondroitin 4-Sulfate	3
1789516	Chondroitin Sulfate (shark)	6
476847	Chondroitin Sulfate A Sodium	1
476845	Chondroitin Sulfate A Sodium 600 MG / Glucosamine Sulfate 750 MG Oral Tablet	8
1605114	chondroitin sulfate sodium	1
2473	Chondroitin Sulfates	116
1112481	Chondroitin Sulfates / Collagen / hyaluronate	2
1008567	Chondroitin Sulfates / Glucosamine	69
1426693	Chondroitin Sulfates / Glucosamine / hyaluronate / methylsulfonylmethane	4
1007537	Chondroitin Sulfates / Glucosamine / methylsulfonylmethane	23
1008892	Chondroitin Sulfates / hyaluronate	11
410929	Chondroitin Sulfates 1200 MG / Glucosamine hydrochloride 1500 MG Oral Capsule	11
823883	Chondroitin Sulfates 1200 MG / Glucosamine Sulfate 1500 MG Oral Tablet	22
1112813	Chondroitin Sulfates 133 MG / Glucosamine hydrochloride 167 MG Oral Capsule	3
1426694	Chondroitin Sulfates 150 MG / Glucosamine hydrochloride 750 MG / Hyaluronic Acid 1 MG / methylsulfonylmethane 60 MG Oral Tablet	4
252738	Chondroitin Sulfates 150 MG Oral Capsule	2
252745	Chondroitin Sulfates 200 MG / Glucosamine 250 MG Oral Tablet	5
200299	Chondroitin Sulfates 200 MG / Glucosamine hydrochloride 250 MG Oral Capsule	5
200209	Chondroitin Sulfates 200 MG / Glucosamine hydrochloride 250 MG Oral Tablet	5
1310640	Chondroitin Sulfates 200 MG / Glucosamine hydrochloride 250 MG Oral Tablet [Osteo Bi-Flex]	1
259844	Chondroitin Sulfates 200 MG / Glucosamine Sulfate 250 MG Oral Capsule	5
253137	Chondroitin Sulfates 200 MG / Glucosamine Sulfate 250 MG Oral Tablet	5
1087678	Chondroitin Sulfates 200 MG / Glucosamine Sulfate 500 MG / methylsulfonylmethane 150 MG Oral Tablet	3
636842	Chondroitin Sulfates 250 MG / Glucosamine 500 MG / methylsulfonylmethane 250 MG Oral Capsule	1
200079	Chondroitin Sulfates 250 MG / Glucosamine Sulfate 500 MG Oral Capsule	4
259143	Chondroitin Sulfates 250 MG Oral Capsule	2
616845	Chondroitin Sulfates 300 MG / Glucosamine 375 MG / methylsulfonylmethane 250 MG Oral Tablet	2
252739	Chondroitin Sulfates 300 MG Oral Capsule	2
795757	Chondroitin Sulfates 333 MG / Glucosamine 400 MG / methylsulfonylmethane 200 MG Oral Tablet	1
823881	Chondroitin Sulfates 333 MG / Glucosamine hydrochloride 400 MG / methylsulfonylmethane 200 MG Oral Tablet	1
577826	Chondroitin Sulfates 333.33 MG / Glucosamine 400 MG / methylsulfonylmethane 200 MG Oral Tablet	1
1358740	Chondroitin Sulfates 40 MG/ML / Glucosamine hydrochloride 50 MG/ML Oral Solution	1
1360448	Chondroitin Sulfates 40 MG/ML / hyaluronate 30 MG/ML Prefilled Syringe	3
1098115	Chondroitin Sulfates 40 MG/ML / Sodium Hyaluronate 30 MG/ML Injectable Solution	3
1098117	Chondroitin Sulfates 40 MG/ML / Sodium Hyaluronate 30 MG/ML Injectable Solution [Viscoat]	1
672544	Chondroitin Sulfates 400 MG / Glucosamine 500 MG / methylsulfonylmethane 125 MG Oral Tablet	2
636607	Chondroitin Sulfates 400 MG / Glucosamine 500 MG / methylsulfonylmethane 167 MG Oral Tablet	3
866433	Chondroitin Sulfates 400 MG / Glucosamine 500 MG / methylsulfonylmethane 300 MG Oral Tablet	3
701641	Chondroitin Sulfates 400 MG / Glucosamine 500 MG Oral Capsule	11
761976	Chondroitin Sulfates 400 MG / Glucosamine 750 MG / methylsulfonylmethane 375 MG Oral Tablet	2
707302	Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG / methylsulfonylmethane 166 MG Oral Tablet	3
823877	Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG / methylsulfonylmethane 167 MG Oral Tablet	3
1091020	Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG Extended Release Oral Tablet	2
200123	Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG Oral Capsule	11
1430071	Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG Oral Capsule [Cosamin]	1
428898	Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG Oral Tablet	22
1013647	Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG Oral Tablet [Cidaflex]	1
1046238	Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG Oral Tablet [Cosamin]	1
1046242	Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG Oral Tablet [Schiff]	1
968689	Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 750 MG / methylsulfonylmethane 375 MG Oral Tablet	2
1437866	Chondroitin Sulfates 400 MG / Glucosamine Sulfate 500 MG / methylsulfonylmethane 167 MG Oral Tablet	3
1365902	Chondroitin Sulfates 400 MG / Glucosamine Sulfate 500 MG / methylsulfonylmethane 200 MG Oral Tablet	2
823878	Chondroitin Sulfates 400 MG / Glucosamine Sulfate 500 MG / methylsulfonylmethane 250 MG Oral Tablet	1
259133	Chondroitin Sulfates 400 MG / Glucosamine Sulfate 500 MG Chewable Tablet	1
1041757	Chondroitin Sulfates 400 MG / Glucosamine Sulfate 500 MG Extended Release Oral Tablet	2
200334	Chondroitin Sulfates 400 MG / Glucosamine Sulfate 500 MG Oral Capsule	11
1150310	Chondroitin Sulfates 400 MG / Glucosamine Sulfate 500 MG Oral Tablet	22
259147	Chondroitin Sulfates 400 MG Oral Capsule	3
1150296	Chondroitin Sulfates 400 MG Oral Capsule [Optiflex-C]	1
1491886	Chondroitin Sulfates 600 MG / Glucosamine hydrochloride 750 MG Chewable Tablet	2
428899	Chondroitin Sulfates 600 MG / Glucosamine hydrochloride 750 MG Oral Tablet	8
1112482	Chondroitin Sulfates 80 MG / Collagen 400 MG / Hyaluronic Acid 40 MG Oral Capsule	2
216050	Chooz	1
216051	Chorex	1
283550	choriogonadotropin alfa	2
4986	Chorionic Gonadotropin	30
562725	Chorionic Gonadotropin 0.25 MG/ML Injectable Solution	2
284465	Chorionic Gonadotropin 0.25 MG/ML Injectable Solution [Ovidrel]	1
896854	Chorionic Gonadotropin 10000 UNT/ML Injectable Solution	12
896860	Chorionic Gonadotropin 10000 UNT/ML Injectable Solution [A.P.L.]	1
896862	Chorionic Gonadotropin 10000 UNT/ML Injectable Solution [Chorex]	1
896872	Chorionic Gonadotropin 10000 UNT/ML Injectable Solution [Novarel]	1
896856	Chorionic Gonadotropin 10000 UNT/ML Injectable Solution [Pregnyl]	1
896878	Chorionic Gonadotropin 10000 UNT/ML Injectable Solution [Profasi]	2
754026	Chorionic Gonadotropin 2000 UNT/ML Injectable Solution	2
754028	Chorionic Gonadotropin 2000 UNT/ML Injectable Solution [A.P.L.]	1
562828	Chorionic Gonadotropin 500 UNT/ML Injectable Solution	6
404030	Chorionic Gonadotropin 500 UNT/ML Injectable Solution [A.P.L.]	1
686868	Chorionic Gonadotropin 500 UNT/ML Injectable Solution [Profasi]	1
310587	Chorionic Gonadotropin 5000 UNT/ML Injectable Solution	6
1865295	Chorionic Gonadotropin 5000 UNT/ML Injectable Solution [Novarel]	1
216054	Chroma-Pak	1
1086813	Chromelin	1
21009	chromic chloride	21
1293735	chromic chloride / Copper Sulfate / manganese sulfate / Selenious Acid / Zinc Sulfate	7
1008905	chromic chloride / Copper Sulfate / manganese sulfate / Zinc Sulfate	13
803358	chromic chloride 0.0009 MG/ML / Copper Sulfate 0.1 MG/ML / manganese sulfate 0.025 MG/ML / Zinc Sulfate 0.5 MG/ML Injectable Solution	2
803361	chromic chloride 0.0009 MG/ML / Copper Sulfate 0.1 MG/ML / manganese sulfate 0.025 MG/ML / Zinc Sulfate 0.5 MG/ML Injectable Solution [Pedtrace-4]	1
803011	chromic chloride 0.0009 MG/ML / Copper Sulfate 0.1 MG/ML / manganese sulfate 0.025 MG/ML / Zinc Sulfate 1.5 MG/ML Injectable Solution	4
803357	chromic chloride 0.0009 MG/ML / Copper Sulfate 0.1 MG/ML / manganese sulfate 0.025 MG/ML / Zinc Sulfate 1.5 MG/ML Injectable Solution [Neotrace-4]	1
803013	chromic chloride 0.001 MG/ML / Copper Sulfate 0.1 MG/ML / manganese sulfate 0.03 MG/ML / Zinc Sulfate 0.5 MG/ML Injectable Solution	2
1293443	chromic chloride 0.00436 MG/ML / Copper Sulfate 0.39 MG/ML / manganese sulfate 0.077 MG/ML / Zinc Sulfate 6.6 MG/ML Injectable Solution	4
1293446	chromic chloride 0.00436 MG/ML / Copper Sulfate 0.39 MG/ML / manganese sulfate 0.077 MG/ML / Zinc Sulfate 6.6 MG/ML Injectable Solution [Multitrace-4]	1
1293464	chromic chloride 0.00512 MG/ML / Copper Sulfate 0.4 MG/ML / manganese sulfate 0.077 MG/ML / Zinc Sulfate 4.39 MG/ML Injectable Solution	4
1293466	chromic chloride 0.00512 MG/ML / Copper Sulfate 0.4 MG/ML / manganese sulfate 0.077 MG/ML / Zinc Sulfate 4.39 MG/ML Injectable Solution [Multitrace-4]	1
1293736	chromic chloride 0.0205 MG/ML / Copper Sulfate 1.57 MG/ML / manganese sulfate 0.308 MG/ML / Selenious Acid 0.0327 MG/ML / Zinc Sulfate 4.39 MG/ML Injectable Solution	5
