	code0	desc0
3003	094	LAC PASSAGE MANIPULATION
3004	5821247	הוצאת LOOP RECORDER
3005	0029	INTRAVASCULR IMAGING (IVUS) UNSPECIFIED VESSEL(S)
3006	9343	INTERMITTENT SKELETAL TRACTION
3007	7939	OPN FX RED WITH INT FIX NEC
3008	185	CORRECTION PROMINENT EAR
3009	2253	INCISION MULTIPLE NASAL SINUSES
3010	R54932	REPLACEMENT OF TENKHOFF CATHETER
3011	1398477	US ניקוז מורסה - כליות מושתל
3012	0864	LID RECONSTRUCTION W TARSOCONJUNCTIVAL FLAP
3013	0869	LID RECONSTRUCTION W FLAP OR GRAFTS  NEC
3014	5462	DELAYED CLOSURE OF GRANULATING ABDOMINAL WOUND
3015	7969	DEBRIDEMENT OF OPEN FX SITE NEC
3016	7716	INCISION OF PATELLA W / O DIVISION, NEC
3017	6352	REDUCTION TORSION TESTIS
3018	4467	LAP PROCEDUR FOR CREATION ESOPHGOGAST SPHINCTERIC COMPETENCE
3019	8025	ARTHROSCOPY OF HIP
3020	8028	ARTHROSCOPY OF FOOT / TOE
3021	79331	OPEN REDUCTION INT FIX (NAIL) CAR / METACARPALS
3022	2161	TURBINECTOMY BY DIATHERM / CRYO
3023	2632226	החדרת תומך לעורק התרדמה החיצוני בגישה מל
3024	7675	CLOSED REDUCTION OF MANDIBULAR FRACTURE
3025	5321	REP HERNIA FEMOR UNIL -GRFT
3026	214	RESECTION OF NOSE
3027	2688412	המשך דימום בדרכי עיכול GIB
3028	6552	REMOVAL OF SOLITARY OVARY (OPEN)
3029	6061	EXC LESION PROSTATE
3030	041	PERIPH NERVE DX PROC
3031	0398	REMOV SPINE THECA SHUNT
3032	462	ILEOSTOMY
3033	40241	EXC OF PELVIC LYMPHNODES
3034	R397262	ENDOVASC EMBOLIZ FISTULA INTRACRANIAL ARTERIES BY OTHER IMPLANT
3035	2612885	סגירת פיסטולה בכלי דם מוחיים בדרך אנדווסקולרית
3036	600	INCISION OF PROSTATE
3037	790	CLOSED FRACTURE REDUCT
3038	169	OTHER EYE & ORBIT OPS
3039	0991	OBLITERATION OF LACRIMAL PUNCTUM
3040	9504	EYE EXANMINATION UNDER ANESTHESIA
3041	22	NASAL SINUS OPERATIONS
3042	3770	INSERTION OF PACEMAKER, NOS
3043	4501	INCISION OF DUODENUM
3044	R513202	CHOLECYSTO-JEJUNOSTOMY LOOP WITH BROWN ANASTOMOSIS
3045	2383466	מפוי פאראתירואיד/SPECT משולב עם בלוטת התריס
3046	R44410	SUTURE GASTRIC ULCER SITE, FOR PERF.
3047	1496253	תהודה מגנטית (MRI) - בית החזה
3048	6035343	ספינל-אפידורל
3049	9176	CELL BLK / PAP-OP WOUND
3050	8008	ARTHROTOMY OF FOOT / TOE FOR REMOVAL OF PROSTHESIS W/O REPLACEMENT
3051	8157	REPLACEMENT OF FOOT / TOE JOINT
3052	R79391	ORIF OF ACETABULUM FX
3053	312	PERMANENT TRACHEOSTOMY
3054	R81543	TOTAL KNEE REPLACEMENT, UNICOMPARTMENT
3055	8291	LYSIS ADHESIONS OF HAND (FASCIA / MUSCLE/TENDON)
3056	5311	OTHER & OPEN REP DIRECT ING HERNIA, BILAT
3057	1272	CYCLOCRYOTHERAPY
3058	R14492	SCLERAL BUCKLING WITH SILICONE
3059	8939	NONOPERATIVE EXAMS NEC
3060	2691136	מתן STRONTIUM-89 לטיפול בגרורות
3061	8631	LOCAL EXC LESION OR TISSUE OF SKIN - BY CRYO
3062	R89261	GYNECONOLOGICAL EXAMINATION UNDER ANESTHESIA
3063	2612	BIOPSY OF SALIVARY GLAND / DUCT (OPEN)
3064	5021	MARSUPIAL LIVER LES (CYST)
3065	3724	BIOPSY PERICARDIAL
3066	0721	EXC LES ADRENAL
3067	5779	CYSTECTOMY TOTAL URINARY BLADDER
3068	500	HEPATOTOMY
3069	R39318	SUTRE OF COMMON FEMORAL ARTERY
3070	68293	EXCISION LESION UTERINE (MYOMECTOMY) TRANSVAGINAL
3071	78572	INT FIX W / O FX TIBIA/FIB - PLATE
3072	6111	BIOPSY OF TUNICA VAGINAL
3073	675	INT CERVICAL OS REPAIR
3074	662	BILAT ENDOSC OCCL FALLOP
3075	8749	CHEST X-RAY NEC
3076	R37821	INITIAL INSERTION SINGLE CHAMBER P-M, RATE RESPONSIVE
3077	7079	REPAIR OF VAGINA NEC
3078	9614	VAGINAL PACKING
3079	7122	INCISION BARTHOLIN'S GLAND (CYST)
3080	7121	PERCUTANEOUS ASPIRATION OF BARTHOLIN'S GLAND (CYST)
3081	R54303	EXTENSIVE DEBRIDEMENT ABDOMINAL WALL
3082	9356	PRESSURE DRESSING APPLIC
3083	1398414	US ניקוז מורסה - אפנדיקס
3084	3098834	"אמבוליזציה ע""י אלכוהול NEURO"
3085	R79394	ORIF OF CLAVICLE FX
3086	3201	EXCIS / DESTRUC LES/TISSUE BRONCHUS ENDOSCOP
3087	06	THYROID / PARATHYROID OPS
3088	1396569	USD-US דופלר עורק יד ימין
3089	2932	DIVERTICULECTOMY PHARYNGEAL
3090	133	LENS EXTRACAPSULAR EXTRACTION, BY SIMPLE ASPIRATION
3091	7391	EXTERNAL VERSION-ASSISTING DELIVERY
3092	9789	REMOV THERAPEUT DEV NEC
3093	8410	AMPUTATION LOWER LIMB,  NOT OTHERWISE SPECIFIED
3094	6672	SALPINGO-OOPHOROSTOMY
3095	5143	INSERTION OF CHOLEDOCHOHPATIC TUBE FOR DECOMPRESSION
3096	1399882	הרחבת דרכי מרה
3097	6819	DX PROC UTERUS / ADNEX NEC
3098	8761	BARIUM SWALLOW
3099	670	DILATION OF CERVICAL CANAL
3100	2428730	מפוי באריטרוציטים מסומנים  מחוממים
3101	R53172	OPEN REPAIR BILAT. ING. HERNIA RECURR. W GRAFT
3102	R54301	EXC LESION OF ABDOMINAL WALL
3103	0699	OP ON PARATHYROID NEC
3104	78001	BONE GRAFT UNSP SITE, AUTOGRAFT PHEMIST
3105	990	BLOOD TRANSFUSION
3106	7911	CLOSED REDUCTION INTERNAL FIX  FX HUMERUS
3107	R78474	OTHER EXTERN FIX W / O FX REDUC - TIBIA/FIBULA
3108	R47201	DRAIN PERIAPPENDICULAR ABSCESS W / O APPENDECTOMY
3109	6662	SALPINGECTOMY W REMOVAL OF TUBAL PREGNANCY
3110	660	SALPINGOTOMY
3111	3243285	LDL  אפרזיס
3112	78021	BONE GRAFT TO HUMERUS, AUTOGRAFT PHEMIST
3113	9751	REMOV GASTROSTOMY TUBE
3114	R86222	DEBRIDEMENT OF BURNS
3115	7666	OSTEOPLASTY TOTAL OF MAXILLA
3116	7662	OPEN OSTEOPLASTY OF MANDIBULAR RAMUS
3117	1952	TYMPANOPLASTY TYPE 2
3118	076	HYPOPHYSECTOMY
3119	5283	HETEROTRANSPLANT PANCREATIC
3120	5994	REPLACE CYSTOSTOMY TUBE
3121	86041	I & D SKIN & SUBCUT CYST
3122	4835	EXC RECTAL LES - LOCAL
3123	6752	CERCLAGE-SHIRODKAR (ENCIRCL SUTURE CX)
3124	7101	ADHESYOLYSIS OF VULVA
3125	895	OTHER CARDIAC FUNCT TEST
3126	822	EXC LES HAND MUS / TEN/FAS
3127	R38083	THROMBOEMBOLECTOMY OF UNSPECIFIED FEMORAL ARTERY
3128	1398216	FNB- US רטרופריטונאום
3129	R50121	INTRAOPERATIVE LIVER NEEDLE BIOPSY
3130	7789	PARTIAL OSTECTOMY PELVIC BONE / PHALANX/VERTEBRA/OTHER
3131	884	CONTRAST ARTERIOGRAPHY
3132	4711	LAPAROSCOPIC INCIDENTAL APPENDECTOMY
3133	2092	REVISION OF MASTOIDECTOMY
3134	R81928	INJECTION INTO FOOT / TOE
3135	38420	RESECT & REPLACE CAROTID ARTERY
3136	R37991	REVISION OF IMPLANTABLE CARDIOVERT / DEFIB SYSTEM
3137	8585	MUSCLE FLAP GRAFT TO BREAST
3138	1033	OTHER DESTRUCTIVE PRCEDURES ON CONJUNCTIVA
3139	4391	GASTRECT TOT WITH INTES INTERPOS
3140	R52112	FNA OF PANCREAS, PERCUTANEOUS
3141	0769	EXC PITUITARY TOTAL NOS
3142	R46521	CLOSURE OF COLOSTOMY (W / O LAPAROTOMY)
3143	5552	NEPHRECTOMY SOLITARY KIDNEY
3144	4873	CLOSURE RECTAL FISTULA NEC
3145	7073	REPAIR OF RECTOVAGINAL FISTULA
3146	9805	INTRALUMINAL REMOVAL FOREIGN BODY FROM ANUS OR RECTUM
3147	0126	INSERTION OF CATHETER(S) INTO CRANIAL CAVITY OR TISSUE
3148	0207	REMOV SKULL PLATE
3149	R03531	REPAIR VERTEBRAL FRACTURE, CERVICAL
3150	7843	REPAIR RADIUS / ULNA - OTHER
3151	R46822	REDUCTION OF LARGE BOWEL TORSION / VOLVULUS
3152	5718550	EPIDURAL BLOOD PATCH
3153	2232891	US מפרק הירך
3154	R793231	ORIF (SCREW) OF RADIUS / ULNA LOWER END FX
3155	4843	PULL-THROUGH RESECTION OF RECTUM, OPEN
3156	86812	FREE GRFT FOR FACIAL N. PARALYSIS
3157	81923	INJECTION INTO WRIST
3158	8072	SYNOVECTOMY OF ELBOW
3159	R81111	REVISION ANKLE ARTHRODESIS
3160	R78023	BONE GRAFT TO HUMERUS, ALLOGRAFT
3161	8197	REVISION JOINT REPLACEMENT OF UPPER EXTREMITY
3162	8371	ADVANCEMENT OF TENDON
3163	R38123	OPEN ENDARTERECTOMY OF CAROTIC ARTERY W PATCH
3164	1146870	צנתור פריפרי
3165	5375	REP DIAPHRAGMATIC HERNIA, ABADOMINAL APPROACH, NOS
3166	3931	SUTURE OF ARTERY
3167	4676	CLOSE OF FISTULA OF LARGE INTESTINE
3168	3552	REPAIR ASD WITH PROSTHESIS, CLOSED TECHNIQUE
3169	8012	ARTHROTOMY / ARTHROSTOMY OF ELBOW
3170	3192	LYSIS TRACH / LARYNX ADHESIONS
3171	3321	BRONCHOSCOPY THROUGH STOMA
3172	7309	OTHER ARTIFICIAL RUPTURE OF MEMBRANES
3173	7537	AMNIOINFUSION
3174	8823	SKEL XRAY-WRIST & HAND
3175	6512	BIOPSY OF OVARY  NEC
3176	R65251	LAPAROSCOP OBTAINING OVARIAN TISSUE FOR CRYO-PRESERVATION
3177	4531	LOCAL EXC DUODENUM
3178	0202	ELEVATE SKULL FX FRAGMENT
3179	3489477	סקירה ראשונה, מרובה עוברים-קופות
3180	1397433	US רטרופריטונאום כלי דם
3181	5014	LAPAROSCOPIC LIVER BIOPSY
3182	R531710	REPAIR BILAT. ING. HERNIA, NOS, W GRFT, LAPAR.
3183	R38660	EXC CELIAC ARTERY & LIGATION
3184	9926	INJECT TRANQUILIZER
3185	7668	AUGMENTATION GENIOPLASTY
3186	1599117	מפוי בלוטות רוק
3187	R44411	SUTURE GASTRIC ULCER SITE FOR BLEEDING
3188	7679	OPEN REDUCT FACE FX NEC
3189	9754	REMOV CHOLECYSTOST TUBE
3190	9608	INSERT INTESTINAL TUBE
3191	R85531	BREAST IMPLANT POST PREVIOUS MAMMECTOMY, UNILAT.
3192	9227	RADIOACTIVE ELEMENT IMPLANT
3193	9220	INFUSION OF LIQUID BRACHYTHERAPY RADIOISOTOPE
3194	3791	OPEN CHEST CARDIAC MASSAGE
3195	1411	VITREOUS ASPIRATION, DIAGNOSTIC
3196	8074	SYNOVECTOMY OF HAND / FINGER
3197	8435	REVISION OF AMPUTATION STUMP ABOVE KNEE
3198	3251	PNEUMONECTOMY RT
3199	3001249	ציסטוגרפיה עם טישטוש
3200	4662	SMALL BOWEL FIXATION TO OTHER INTESTINES
3201	815	JOINT REPLACEMENT OF LOWER EXTREMITY
3202	3501	VALVOTOMY AORTIC VALVE, CLOSED
3203	3535	TRABECUL CARNEAE CORD OP
3204	3882	LIGATION HEAD / NECK VES NEC
3205	R39722	ENDOVASCULAR REPAIR OF AVM OF HEAD & NECK BY OTHER IMLANT
3206	9938	TETANUS TOXOID ADMINIST
3207	7962	DEBRIDEMENT OF OPEN FX OF RADIUS / ULNA
3208	1596263	ושט
3209	9939	ADMINISTRATION OF DIPHTHERIA-TETANUS-PERTUSSIS, COMBINED
3210	R98514	SECOND ESWL KIDNEY / URETER/BLADDER (SIMPLE STONE)
3211	R36066	INSERTION OF NON-DRUG-ELUTING CORONARY ARTERY STENT GRAFT(S)
3212	9952	INFLUENZA VACCINATION
3213	R78571	INT FIX W / O FX TIBIA/FIBULA - NAIL
3214	7787	PARTIAL OSTECTOMY / CONDYLECTOMY TIBIA/FIBULA
3215	653	OOPHORECTOMY UNILAT
3216	8144	STABILIZATION PATELLA
3217	R39294	FEMORO-TIBIAL BYPASS GRAFT
3218	9972	LEUKOPHRERESIS THERAEUTIC
3219	38085	THROMBOEMBOLECTOMY OF TIBIAL / PERONEAL ARTERIES
3220	78531	INT. FIX  - NAIL - W / O FX - RADIUS/ULNA
3221	1496235	תהודה מגנטית (MRU) דרכי שתן
3222	409	OP ON LYMPH STRUCTURE NEC
3223	8436	REVISION OF AMPUTATION STUMP BELOW KNEE
3224	81491	EVANS' OPER. OF ANKLE
3225	8120	ARTHRODESIS OF UNSPECIFIED JOINT
3226	0399	OP SPINE CANAL STRUC NEC
3227	2631	SIALADENECTOMY PARTIAL
3228	2102	POST / ANT NASAL PACK FOR EPISTAX
3229	R38085	THROMBOEMBOLECTOMY TIBIAL / PERONEAL ARTERIES
3230	4259	INTRATHORACIC ESOPHAGEAL ANASTOMOSIS NEC
3231	0112	BIOPSY MENINGES, OPEN
3232	36050	PCI BY ROTATIONAL ATHERECTOMY OF MULTIPLE VESSSELS
3233	1396158	CT של דרכי המרה - CTC
3234	4491	LIGATION GASTRIC VARICES
3235	762	LOCAL EXC OF LESION OF FACIAL BONE
3236	866	FREE SKIN GRAFT
3237	1467941	CT פרקי אמה ושורש כף יד
3238	R43191	GASTROSTOMY TEMPORARY (ENDOSCOPIC)
3239	3198	OPS LARYNGEAL NEC
3240	3175	RECONSTR TRACHEA & CONSTR OF ARTIF LARYNX
3241	3169	REPAIR OF LARYNX NEC
3242	R77690	CURETTAGE LESION PELVIC BONE / PHALANX/VERTEBRAE
3243	1397208	US ניקוז מורסה - אגן נשים
3244	1398897	מעיים דקים גסטרוגרפין
3245	R54613	RECLOS OPERAT WOUND ABD WALL, NEC
3246	4373013	צילום פסגות חזה (אפיקלי)
3247	3348	REPAIR & PLASTIC OP. ON BRONCHUS
3248	3246	LOBECTOMY RT MIDDLE & LOWER LOBES
3249	249	OTHER DENTAL OPERATION
3250	1631	EVISCERATION OF EYEBALL WITH SYNCHRONOUS IMPLANT
3251	1691	INJECT RETROBULB THERP AGENT
3252	R70331	EXCISION VAGINAL LESION BY LASER
3253	R388511	REPAIR OF PDA BY INSERTION OF UMBRELLA DEVICE
3254	469	OTHER INTESTINAL OPS
3255	8391	ADHESIOLYSIS MUSCLE / TENDON/FASCIA/BURSA
3256	1396911	FNA- US פרק ירך ימין
3257	0833	REP BLEPHAROPTOSIS BY RESECT. LEVATOR MUSCLE / APONEUROSIS
3258	8365	SUTURE OF MUSCLE OR FASCIA NEC
3259	1396326	FNA - US חזה
3260	8743	RIB / STERNUM/CLAVIC X-RAY
3261	3542	CREATE SEPTAL DEFECT
3262	83211	BIOPSY OF SOFT TISSUE OF SHOULDER
3263	83491	WIDE RESECT LES SHOULDER
3264	3101196	הרחבת שופכה
3265	7827	SHORTENING PROCEDURE OF TIBIA / FIBULA
3266	7825	SHORTENING PROCEDURE OF FEMUR
3267	5829	URETHRAL DX PROC NEC
3268	5841	SUTURE URETHRAL LACERAT
3269	0302	REOPENING OF LAMINECTOMY SITE
3270	795	OPEN REDUC-SEP EPIPHY
3271	8156	TOTAL ANKLE REPLACEMENT
3272	4892	MYECTOMY ANORECTAL
3273	0650	THYROIDECTOMY SUBSTERNAL NOS
3274	7029	DX PROC VAGIN / CU-DE-SAC NEC
3275	7124	EXCISION BARTHOLIN'S GLAND (CYST)
3276	1596258	מפוי באריטרוציטים מסומנים
3277	35	HEART VALVES & SEPTA OPS
3278	0419	PERIPH NERVE DX PROC NEC
3279	R77621	MARGINAL RESECTION OF LESION OF HUMERUS
3280	3962	HYPOTHERMIA WITH OPEN HEART
3281	R99290	INFUSION OF MAGNESIUM SULFATE
3282	1292	INJECT ANTERIOR CHAMBER
3283	371	CARDIOTOMY & PERICARDIOT
3284	632	EXC OF SPERMATOCELE
3285	8886	BLOOD VESSEL THERMOGRAPH
3286	1739	OTHER PARTIAL EXCISION LARGE BOWEL, LAPAROSCOPIC
3287	7777	BONE GRAFT HARVESTING FROME TIBIA / FIBULA
3288	R53611	REP INCIS VENTRAL HERNIA W GRAFT, LAPAROSCOPIC
3289	R53411	REP HERNIA UMBILICAL-GRFT, LAPAROSCOPIC
3290	090	INCIS LACRIMAL GLAND
3291	0834	REPAIR OF BLEPHARAOPTOSIS BY OTH LEVATOR MUSCLE THECHNIQUE
3292	7938	ORIF OF TOE FX
3293	1467653	סטנט לאאורטה ללא מפרצת
3294	R39296	FEMORO-FEMORO CROSS OVER BYPASS
3295	3973	ENDOVASCULAR IMPLANTATION OF GRAFT IN THORACIC AORTA
3296	244	EXC OF DENTAL LESION OF JAW
3297	4650	CLOSURE INTEST STOMA NOS
3298	3830	VESSEL RESECT / ANAST NOS
3299	R68292	HYSTEROSCOPIC MYOMECTOMY OF UTERUS
3300	R03533	REPAIR VERTEBRAL FRACTURE, LUMBAR
3301	0651	THYROIDECTOMY SUBSTERN PART
3302	2188	SEPTOPLASTY NEC
3303	R86742	ATTACH ISLAND PEDICLE GRAFT / FLAP
3304	1398522	US ניקוז מורסה - צואר ובלוטת התריס
3305	13	OPERATIONS ON LENS
3306	1399367	צלום אוזן שני צדדים
3307	1279	GLAUCOMA PROCEDURE NEC
3308	2691772	מיפוי כליות, MAG3, דינמי, עם משתן
3309	2680473	תהודה מגנטית שוק שמאל
3310	3426136	מדידות פרופיל ביופיזיקלי והערכת משקל
3311	7077	VAGINAL SUSPENSION & FIXATION
3312	R83911	LYSIS OF ADHESIONS OF FASCIA / MUSCLE TENDON OF FOOT
3313	5094	INJECTION OF THERAPEUTIC SUBSTANCE INTO LIVER  NEC
3314	2247859	ברונכוסקופיה גמישה
3315	3629652	בדיקת Nasal NO
3316	9639	OTHER TRANSANAL ENEMA
3317	8161	360 DEGREE SPINAL FUSION, SINGLE INCISION APROACH
3318	38163	ENDARTERECTOMY ILIAC ARTERIES
3319	8014	ARTHROTOMY / ARTHROSTOMY OF HAND/FINGER
3320	8172	ARTHROPLASTY NO IMPLANT METACAR / INTERPHAL JOINT
3321	9367	OSTEOPATH MANIPULAT NEC
3322	8070	SYNOVECTOMY-SITE NOS
3323	0951	INCISION LACRIMAL PUNCTUM
3324	559	OTHER RENAL OPERATIONS
3325	620	INCISION OF TESTIS
3326	4623	ILEOSTOMY PERMANENT NEC
3327	5313	OTHER & OPEN REP BILAT INGUINAL HERNEA, DIR+IND
3328	8662	SPLIT THICKNESS SKIN GRAFT TO HAND
3329	8861	CONTR PHLEBOGRAM-HD / NECK
3330	240	INCISION OF GUM OR ALVEOLAR BONE
3331	7854	INT FIX W / O FX METACARP/CARP
3332	7851	INT FIXATION-CHEST CAGE
3333	8319	SOFT TISSUE DIVISION NEC
3334	R81041	FUSION DORSAL & DORSOLUMBAR, ANTER TECHNIQUE W INSTRUMENT
3335	8129	ARTHRODESIS NEC
3336	R38063	THROMBOEMBOLECTOMY OF ILIAC ARTERIES
3337	R38082	THROMBOEMBOLECTOMY OF DEEP FEMORAL ARTERY
3338	9318	PT BREATHING EXERCISE
3339	4500	INCIS INTESTINE NOS
3340	R03922	INJECT OF OTHER AGENT INTO SPINAL FACET
3341	3997	OTHER PERFUSION
3342	3507	ENDOVASCULAR REPLACEMENT OF PULMONARY VALVE
3343	R39798	ENDOVASCULAR REPAIR OF SPINAL AVM
3344	2612883	סגירת מלפורמציה בכלי דם שדרתיים בדרך אנדווסקול
3345	3332	ARTIFICIAL PNEUMOTHORAX FOR COLLAPSE OF LUNG
3346	3252	PNEUMONECTOMY LT
3347	R397232	EMBOLIZ ANEURYSM INTRACRANIAL VESSELS BY ENDOVASC GRAFT
3348	R20421	TYMPANOMASTOIDECTOMY
3349	4493	INSERTION OF GASTRIC BUBBLE [BALLOON]
3350	449	OTHER GASTRIC OPERATIONS
3351	5892	EXC PERIURETHRAL
3352	7710	INCISION OF BONE NO DIVISION, UNSP SITE, NEC
3353	18712	CONSTRUCTION OF AURICL BY RIB CARTILAGE GRAFT
3354	7980	OPN REDUC-DISLOCAT NOS
3355	39294	AXILLO-BIFEMORAL BY-PASS GRAFT
3356	R39295	AXILLO-FEMORAL BYPASS GRAFT
3357		
3358	R83392	MARGINAL RESECT LESION ARM
3359	2271	CLOS NASAL SINUS FISTULA
3360	2301	EXTRACTION OF DECIDUOUS TOOTH
3361	R78092	BONE GRAFT TO PELVIC BONE
3362	R53170	REPAIR BILAT INGUINAL HERNIA,  NOS,  W GRAFT
3363	0132	LOBOTOMY & TRACTOTOMY
3364	9919	INJECT ANTICOAGULANT
3365	9656	BRONCH / TRACH LAVAGE NEC
3366	R46792	STRICTUROPLASTY OF SMALL INTESTINE (OPEN)
3367	5049535	אמה שמאל
3368	9002	CULTURE-NERVOUS SYST
3369	3231443	נפרוסטומיה לכליה מושתלת
3370	3223	OPEN ABLATION OF LUNG LESION OR TISSUE
3371	2723	BIOPSY OF LIP
3372	R35222	TRANSFEMORAL AORTIC VALVE IMPLANT
3373	1479	VITREOUS OPERATION NEC
3374	1692	EXC ORBITAL LESION
3375	0601	ASPIRATION THYROID FIELD (FNA)
3376	8534	MAMMECTOMY SUBCUT UNILAT NOS
3377	R40522	RADICAL EXC OF PELVIC LYMPHNODES
3378	3932	SUTURE OF VEIN
3379	8045	DIVISION OF JOINT STRUCTURE OF HIP
3380	8048	DIVISION OF JOINT STRUCTURE OF FOOT / TOE
3381	3773938	מיפוי אדרנל, מדולה, I-123 MIBG, ילד
3382	5139	ANASTOMOSIS OF BILE DUCTS NEC
3383	5566538	תיקון דלף סביב מסתם תותב בצנתור PARAVALVULAR LEAK CLOSURE
3384	78552	INT. FIX-PLATE-W / O FX-FEMUR
3385	859	OTHER BREAST OPERATIONS
3386	8871	DX ULTRASOUND-HEAD / NECK
3387	7092	CUL-DE-SAC OPERATION NEC
3388	7895	INSSERTION OF BONE GROWTH STIMULATOR TO FEMUR
3389	0809	INCISION OF EYELID NEC
3390	5587	CORRECTION OF URETEROPELVIC JUNCTION
3391	6641	SALPINGECTOMY TOTAL UNIL LAPAROSCOPIC
3392	666	OTHER SALPINGECTOMY
3393	567	OTHER URETERAL ANASTOMOS
3394	5682	SUTURE URETERAL LACERATION
3395	R41321	FNA OF SPLEEN
3396	097	CANALICULUS / PUNCTUM REP
3397	R53100	REP RECUR. BILAT INGUINAL HERNIA
3398	R93412	SPINAL TRACTION USING CONE DEVICE
3399	9963	CLOSED CHEST CARDIAC MASSAGE
3400	R43421	EXC OF NON-POLYPOID LESION OF STOMACH
3401	1839	EXC EXTERNAL EAR NEC
3402	6372	LIGATION SPERMATIC CORD
3403	R884701	ARTERIOGRAPHY INFER. MESENTERIC ART.
3404	R38456	RESECT & REPLACE PULMONARY VEIN
3405	9755	REMOV TUBE BILIARY / LIVER PERCUTANEOUS
3406	8331	EXC LES TENDON SHEATH
3407	3125416	CTA לבירור מוות מוחי
3408	5847	MEATOPLASTY URETHRAL
3409	743	REMOVAL OF EXTRATUBAL ECTOPIC PREGNANCY
3410	8683	SIZE REDUCT PLASTIC OP
3411	6147417	אקג קרדיו
3412	83321	MARGINAL RESECTION MUSCLE
3413	8752	INTRAVEN CHOLANGIOGRAM
3414	65950	RELEASE OVARIAN TORSION, OPEN
3415	674	AMPUTATION OF CERVIX
3416	7724	WEDGE OSTEOTOMY OF CARPALS / METACARPALS
3417	2772	EXCISION OF UVULA
3418	1396920	FNA- US כליות
3419	8673	ATTACHMENT OF PEDICLE / FLAP GRAFT TO HAND
3420	2933	PHARYNGECTOMY, PARTIAL
3421	579	OTHER BLADDER OPERATIONS
3422	5497	INJ THERAP SUBST PERITON
3423	3899	VENOUS PUNCTURE NEC
3424	R44692	REVISION OF GASTROSTOMY
3425	0002	INTRAVASCULR THERAPEUTIC ULTRASOUND OF HEART (IVUS)
3426	R88412	VERTEBRAL ARTERIOGRAPHY
3427	R86233	REMOVAL NAIL TOE
3428	1816103	החלפת סוללה בקוצב
3429	9733	REMOV DENTAL WIRING
3430	8776	RETROGR CYSTOURETHROGRAM
3431	8922	CYSTOMETROGRAM
3432	56890	TAILORING
3433	5512	PYELOSTOMY
3434	5594	REPLACE PYELOSTOMY TUBE
3435	3099497	החלפת סטנט נפרוסטומיה משמאל
3436	R534121	REPAIR REC UMBILICAL HERNIA-GRFT, LAPAROSCOPIC
3437	8865	PHLEBOGRAPHY OTHER INTRABDOM. WITH CONTRAST
3438	R88510	SUP. VENA CAVA PHLEBOGRAM
3439	1399086	וונוגרפיה של וריד חלול עליון
3440	8406	DISARTICULATION OF ELBOW
3441	79361	OPEN REDUCTION INT FIX (NAIL) OF TIBIA / FIBULA
3442	R79363	ORIF (SCREW) OF TIBIA / FIBULA FX
3443	1397325	US קרסול ימין
3444	2682149	תהודה מגנטית שוק ימין
3445	7054	REPAIR OF CYSTOCELE WITH GRAFT OR PROSTHESIS
3446	2652131	מפוי כל גופי?????????????
3447	0729	ADRENALECTOMY PARTIAL
3448	3290040	מבחן תגר מטכולין
3449	9763	REMOV CYSTOSTOMY TUBE
3450	8314	FASCIOTOMY
3451	2682155	תהודה מגנטית זרוע שמאל
3452	8195	SUTURE CAPSULE / LIGAMENT OF OTH LOWER EXTREMITY
3453	5694	REMOVE URETERAL STIMULAT
3454	R531721	REP HERNIA ING BIL REC-GRFT LAPAROSCOPIC
3455	543	EXC / DEST ABD WALL LES OR UMBILICUS
3456	8006	ARTHROTOMY OF KNEE FOR REMOVAL OF PROSTHESIS W / O REPLACEMENT
3457	4622	ILEOSTOMY CONTINENT
3458	39319	SUTURE OF DEEP FEMORAL ARTERY
3459	3868	EXC ARTERY LEG NOS
3460	38330	RESECT & ANAST AXILLARY ARTERY
3461	78621	REMOVAL EXTERNAL FIX DEVICE (INVASIVE)-HUMERUS
3462	627	INSERTION TESTICULAR PROSTHESIS
3463	66620	SALPINGECTOMY W REMOVAL OF TUBAL PREGNANCY (OPEN)
3464	0522	SYMPATHECTOMY CERVICAL
3465	0292	BRAIN REPAIR
3466	R43311	SYMPTOMATIC CAROTID STENOSIS
3467	R38182	OPEN ENDARTERECTOMY DEEP FEMORAL ARTERY
3468	5300536	סדרת בדיקות להערכת שמיעה
3469	R38682	EXC DEEP FEMORAL ARTERY & LIGATION
3470	3953	REPAIR ARTERIOVENOUS FISTULA
3471	8104	FUSION DORSOLUMBAR WITH ROD-HARRINGTON
3472	R38442	ABD AORTIC ANEURYSMECTOMY W BIFURCATION GRAFT
3473	1159	REPAIR CORNEA NEC
3474	8759	BILIARY TRACT X-RAY NEC (CHOLECYSTO)
3475	5972	INJECTION OF IMPLANT INTO URETHRA AND / OR BLADDER NECK
3476	6269335	US סקר בשאלת מפרצת של אאורטה
3477	0844	REPAIR OF ENTROPION / ECTROPION WITH LID RECONSTRUCTION
3478	1711	REP DIRECT INGUINAL HERNIA, W GRAFT, LAPAROSCOPIC
3479	879906	קולונוסקופיה קצרה
3480	64491	NESBIT OP.
3481	524	INTERN DRAIN PANCREATIC CYST
3482	R79390	ORIF SACRO-ILIAC JOINT
3483	R50124	INTRAOPERATIVE LAPAROSCOPIC BIOPSY OF LIVER
3484	1164	PERFORATING KERATOPLASTY (W HOMOGRFT)
3485	138	REMOVAL OF IMPLANTED LENS
3486	7928	OPEN REDUCTION OF FRACTURE OF TOES
